;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5020 ;Boeing 737-81B; C4Y174 ; 21 Jan 2003 ;; 19.1 Years ;;;
; B-5021 ;Boeing 737-81B; C4Y165 ; 11 Mar 2003 ;; 19 Years ;;;
; B-5022 ;Boeing 737-81B(WL); C4Y165 ; 21 May 2003 ;; 18.8 Years ;;;
; B-5040 ;Boeing 737-81B(WL); C4Y165 ; 3 Sep 2003 ;; 18.7 Years ;;;
; B-5041 ;Boeing 737-81B(WL); C4Y174 ; 20 Sep 2003 ;; 18.6 Years ;;;
; B-5042 ;Boeing 737-81B(WL); C4Y165 ; 24 Sep 2003 ;; 18.6 Years ;;;
; B-5067 ;Boeing 737-81B(WL); C4Y165 ; 4 Dec 2003 ;; 18.4 Years ;;;
; B-5112 ;Boeing 737-81B; C8Y153 ; 10 Nov 2005 ;lsf Yokoyama Kaiun ; 16.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5113 ;Boeing 737-81B; C8Y153 ; 9 Sep 2005 ;lsd ; 16.5 Years ;;;
; B-5147 ;Boeing 737-81B; C8Y156 ; 12 Apr 2006 ;lsd ; 15.9 Years ;;;
; B-5149 ;Boeing 737-81B; C8Y156 ; 12 May 2006 ;lsd ; 15.8 Years ;;;
; B-5163 ;Boeing 737-81B; C8Y156 ; 26 Oct 2006 ;lsd ; 15.4 Years ;;;
; B-5165 ;Boeing 737-81B; C8Y156 ; 8 Jun 2006 ;lsd ; 15.8 Years ;;;
; B-5166 ;Boeing 737-81B; C8Y156 ; 10 Jul 2006 ;lsd ; 15.7 Years ;;;
; B-5189 ;Boeing 737-81B(WL); C4Y174 ; 28 Feb 2007 ;; 15 Years ;;;
; B-5190 ;Boeing 737-81B(WL); C4Y174 ; 30 Mar 2007 ;; 15 Years ;;;
; B-5191 ;Boeing 737-81B(WL); C4Y174 ; 16 Apr 2007 ;; 14.9 Years ;;;
; B-5192 ;Boeing 737-81B(WL); C4Y174 ; 24 May 2007 ;; 14.8 Years ;;;
; B-5193 ;Boeing 737-81B(WL); C4Y168 ; 28 Jun 2007 ; Parked ; 14.7 Years ;;;
; B-5195 ;Boeing 737-81B(WL); C4Y168 ; 29 Jun 2007 ;; 14.7 Years ;;;
; B-5300 ;Boeing 737-81B; C8Y156 ; 13 Jul 2007 ;lsd ; 14.7 Years ;;;
; B-5310 ;Boeing 737-81B; C8Y156 ; 25 Jul 2007 ;lsd ; 14.6 Years ;;;
; B-5339 ;Boeing 737-81B(WL); C4Y168 ; 10 Sep 2007 ;; 14.5 Years ;;;
; B-5340 ;Boeing 737-81B(WL); C4Y174 ; 11 Oct 2007 ;; 14.4 Years ;;;
; B-5356 ;Boeing 737-81B; C8Y156 ; 22 Jan 2008 ;lsd ; 14.1 Years ;;;
; B-5419 ;Boeing 737-81B(WL); C4Y168 ; 13 Jul 2009 ;; 12.7 Years ;;;
; B-5420 ;Boeing 737-81B(WL); C4Y168 ; 23 Jun 2009 ;; 12.7 Years ;;;
; B-5421 ;Boeing 737-81B(WL); C4Y168 ; 27 Apr 2009 ;; 12.9 Years ;;;
; B-5445 ;Boeing 737-81B(WL); C4Y174 ; 25 Jan 2010 ;; 12.1 Years ;;;
; B-5446 ;Boeing 737-81B(WL); C4Y168 ; 19 Jan 2010 ;; 12.1 Years ;;;
; B-5468 ;Boeing 737-81B(WL); C4Y168 ; 23 Oct 2009 ;; 12.4 Years ;;;
; B-5469 ;Boeing 737-81B(WL); C4Y168 ; 29 Sep 2009 ;; 12.5 Years ;;;
; B-5586 ;Boeing 737-86J(WL); C8Y156 ; 16 May 2011 ;lsd ; 10.9 Years ;;;
; B-5587 ;Boeing 737-81B(WL); C4Y168 ; 28 May 2011 ;lsd ; 10.8 Years ;;;
; B-5596 ;Boeing 737-81B(WL); C4Y168 ; 13 Jul 2011 ;lsd ; 10.7 Years ;;;
; B-5597 ;Boeing 737-81B(WL); C4Y168 ; 21 Sep 2011 ;lsd ; 10.5 Years ;;;
; B-5598 ;Boeing 737-86J(WL); C8Y156 ; 26 Sep 2011 ;lsd ; 10.5 Years ;;;
; B-5609 ;Boeing 737-81B(WL); C4Y168 ; 15 Nov 2011 ;; 10.3 Years ;;;
; B-5640 ;Boeing 737-81B(WL); C4Y168 ; 13 Mar 2012 ;lsd ; 10 Years ;;;
; B-5641 ;Boeing 737-81B(WL); C4Y168 ; 18 Jan 2012 ;; 10.1 Years ;;;
; B-5643 ;Boeing 737-81B(WL); C4Y168 ; 10 May 2012 ;lsd ; 9.8 Years ;;;
; B-5645 ;Boeing 737-81B(WL); C4Y168 ; 19 Jun 2012 ;lsd ; 9.7 Years ;;;
; B-5646 ;Boeing 737-81B(WL); C4Y168 ; 11 Jun 2012 ;lsd ; 9.8 Years ;;;
; B-5675 ;Boeing 737-81B(WL); C4Y168 ; 23 Aug 2012 ;; 9.6 Years ;;;
; B-5676 ;Boeing 737-81B(WL); C4Y168 ; 23 Aug 2012 ;; 9.6 Years ;;;
; B-5677 ;Boeing 737-81B(WL); C4Y168 ; 17 Sep 2012 ;; 9.5 Years ;;;
; B-5678 ;Boeing 737-81B(WL); C4Y168 ; 5 Sep 2012 ;; 9.5 Years ;;;
; B-5697 ;Boeing 737-81B(WL); C4Y168 ; 15 Oct 2012 ;; 9.4 Years ;;;
; B-5698 ;Boeing 737-81B(WL); C4Y168 ; 8 Nov 2012 ;; 9.3 Years ;;;
; B-5699 ;Boeing 737-81B(WL); C4Y168 ; 6 Dec 2012 ;; 9.3 Years ;;;
; B-5715 ;Boeing 737-81B(WL); C4Y168 ; 10 Jan 2013 ;; 9.2 Years ;;;
; B-5716 ;Boeing 737-81B(WL); C4Y168 ; 15 Jan 2013 ; Parked ; 9.2 Years ;;;
; B-5717 ;Boeing 737-81B(WL); C4Y168 ; 21 Feb 2013 ;lsd ; 9.1 Years ;;;
; B-5718 ;Boeing 737-81B(WL); C4Y168 ; 26 Feb 2013 ;lsd ; 9 Years ;;;
; B-5719 ;Boeing 737-81B(WL); C4Y168 ; 7 Mar 2013 ;lsd ; 9 Years ;;;
; B-5720 ;Boeing 737-81B(WL); C4Y168 ; 18 Mar 2013 ;lsd ; 9 Years ;;;
; B-5721 ;Boeing 737-81B(WL); C4Y168 ; 25 Mar 2013 ;lsd ; 9 Years ;;;
; B-5738 ;Boeing 737-81B(WL); C4Y168 ; 6 May 2013 ;lsd ; 8.8 Years ;;;
; B-5739 ;Boeing 737-81B(WL); C4Y168 ; 22 Apr 2013 ;lsd ; 8.9 Years ;;;
; B-5740 ;Boeing 737-81B(WL); C4Y168 ; 9 Apr 2013 ;lsd ; 8.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5741 ;Boeing 737-81B(WL); C4Y168 ; 23 May 2013 ;lsd ; 8.8 Years ;;;
; B-5742 ;Boeing 737-81B(WL); C4Y168 ; 13 May 2013 ;lsd ; 8.8 Years ;;;
; B-5743 ;Boeing 737-81B(WL); C4Y168 ; 13 Jun 2013 ;; 8.8 Years ;;;
; B-5745 ;Boeing 737-81B(WL); C4Y168 ; 18 Jun 2013 ;; 8.7 Years ;;;
; B-5746 ;Boeing 737-81B(WL); C4Y168 ; 24 Jun 2013 ;; 8.7 Years ;;;
; B-5747 ;Boeing 737-81B(WL); C4Y168 ; 10 Jun 2013 ;lsd ; 8.8 Years ;;;
; B-5748 ;Boeing 737-81B(WL); C8Y156 ; 12 Apr 2013 ;lsd ; 8.9 Years ;;;
; B-5749 ;Boeing 737-81B(WL); C8Y156 ; 2 May 2013 ;lsd ; 8.9 Years ;;;
; B-5759 ;Boeing 737-81B(WL); C4Y168 ; 23 Jul 2013 ;; 8.6 Years ;;;
; B-5760 ;Boeing 737-81B(WL); C4Y168 ; 16 Jul 2013 ;lsd ; 8.6 Years ;;;
; B-5761 ;Boeing 737-81B(WL); C4Y168 ; 11 Jul 2013 ;lsd ; 8.7 Years ;;;
; B-5762 ;Boeing 737-81B(WL); C4Y168 ; 29 Jul 2013 ;; 8.6 Years ;;;
; B-5766 ;Boeing 737-81B(WL); C4Y168 ; 14 Aug 2013 ;; 8.6 Years ;;;
; B-5767 ;Boeing 737-81B(WL); C4Y168 ; 27 Aug 2013 ;; 8.6 Years ;;;
; B-5768 ;Boeing 737-81B(WL); C4Y168 ; 26 Aug 2013 ;; 8.5 Years ;;;
; B-5769 ;Boeing 737-81B(WL); C4Y168 ; 24 Sep 2013 ;; 8.5 Years ;;;
; B-5770 ;Boeing 737-81B(WL); C4Y168 ; 4 Sep 2013 ;lsd ; 8.5 Years ;;;
; B-5836 ;Boeing 737-81B(WL); C4Y168 ; 14 Oct 2013 ;lsd ; 8.4 Years ;;;
; B-5837 ;Boeing 737-81B(WL); C4Y168 ; 28 Oct 2013 ;lsd ; 8.4 Years ;;;
; B-6067 ;Boeing 737-81B(WL); C8Y156 ; 30 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-6068 ;Boeing 737-81B(WL); C8Y156 ; 26 Oct 2015 ;lsd, Guizhou cs ; 6.4 Years ;;;
; B-6069 ;Boeing 737-81B(WL); C8Y156 ; 3 Nov 2015 ;lsd, Guizhou cs ; 6.3 Years ;;;
; B-7967 ;Boeing 737-81B(WL); C8Y156 ; 28 Jul 2016 ;lsd ; 5.6 Years ;;;
; B-7968 ;Boeing 737-81B(WL); C8Y156 ; 23 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-7969 ;Boeing 737-81B(WL); C8Y156 ; 14 Jul 2016 ;lsd ; 5.6 Years ;;;
; B-7970 ;Boeing 737-81B(WL); C8Y156 ; 23 Aug 2016 ;lsd ; 5.6 Years ;;;
; B-7971 ;Boeing 737-81B(WL); C8Y156 ; 20 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-7972 ;Boeing 737-81B(WL); C8Y156 ; 9 Jun 2016 ;lsd ; 5.8 Years ;;;
; B-7995 ;Boeing 737-81B(WL); C8Y156 ; 12 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-7996 ;Boeing 737-81B(WL); C8Y156 ; 25 Oct 2016 ;lsd ; 5.4 Years ;;;
; B-7997 ;Boeing 737-81B(WL); C8Y156 ; 22 Nov 2016 ;lsd ; 5.3 Years ;;;
; B-2461 ;Boeing 747-41BF; Cargo ; 10 Sep 2002 ; Parked ; 19.5 Years ;;;
; B-2007 ;Boeing 777-31BER; C28W28Y305 ; 6 Aug 2014 ;lsd, WorldSkills Shanghai 2022 cs ; 7.6 Years ;;;
; B-2008 ;Boeing 777-31BER; C28W28Y305 ; 21 Aug 2014 ; Parked, lsd ; 7.6 Years ;;;
; B-2009 ;Boeing 777-31BER; C28W28Y305 ; 18 Dec 2014 ; Parked, lsd ; 7.3 Years ;;;
; B-2029 ;Boeing 777-31BER; C28W28Y305 ; 26 Aug 2015 ; Parked ; 6.6 Years ;;;
; B-2048 ;Boeing 777-31BER; C28W28Y305 ; 22 Jul 2014 ;lsd ; 7.7 Years ;;;
; B-2049 ;Boeing 777-31BER; C28W28Y305 ; 17 Dec 2015 ;; 6.3 Years ;;;
; B-2099 ;Boeing 777-31BER; C28W28Y305 ; 24 Feb 2014 ;; 8.1 Years ;;;
; B-209Y ;Boeing 777-300ER; C28W28Y305 ; 17 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-20AC ;Boeing 777-300ER; C28W28Y305 ; 28 May 2019 ; Parked, lsd ; 2.8 Years ;;;
; B-20C5 ;Boeing 777-300ER; C28W28Y305 ; 30 Aug 2019 ;lsd ; 2.6 Years ;;;
; B-20CK ;Boeing 777-300ER; C28W28Y305 ; 20 Sep 2019 ;lsd ; 2.5 Years ;;;
; B-20DM ;Boeing 777-300ER; C28W28Y305 ; 19 Nov 2019 ;lsd ; 2.3 Years ;;;
; B-20E7 ;Boeing 777-300ER; C28W28Y305 ; On Order ;; 2.1 Years ;;;
; B-7183 ;Boeing 777-31BER; C28W28Y305 ; 31 Mar 2016 ;lsd ; 6.1 Years ;;;
; B-7185 ;Boeing 777-31BER; C28W28Y305 ; 28 Apr 2016 ;lsd ; 5.9 Years ;;;
; B-7588 ;Boeing 777-31BER; C28W28Y305 ; 25 Jul 2016 ; Parked, lsd ; 5.6 Years ;;;
; B-2010 ;Boeing 777-F1B; Cargo ; 14 Jan 2015 ;; 7.2 Years ;;;
; B-2026 ;Boeing 777-F1B; Cargo ; 24 Jun 2015 ;; 6.8 Years ;;;
; B-2027 ;Boeing 777-F1B; Cargo ; 25 Jun 2015 ;; 6.8 Years ;;;
; B-2028 ;Boeing 777-F1B; Cargo ; 20 Jul 2015 ;; 6.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-2041 ;Boeing 777-F1B; Cargo ; 4 Sep 2013 ;lsd ; 8.7 Years ;;;
; B-2042 ;Boeing 777-F1B; Cargo ; 13 Sep 2013 ;lsd ; 8.6 Years ;;;
; B-2071 ;Boeing 777-F1B; Cargo ; 13 Jul 2010 ;; 13 Years ;;;
; B-2072 ;Boeing 777-F1B; Cargo ; 13 Jul 2010 ;; 13 Years ;;;
; B-2073 ;Boeing 777-F1B; Cargo ; 1 Dec 2009 ; Parked ; 12.5 Years ;;;
; B-2075 ;Boeing 777-F1B; Cargo ; 29 Jul 2021 ;; 12.4 Years ;;;
; B-2080 ;Boeing 777-F1B; Cargo ; 20 Dec 2011 ;; 10.2 Years ;;;
; B-2081 ;Boeing 777-F1B; Cargo ; 23 Aug 2010 ;; 11.5 Years ;;;
; B-20EM ;Boeing 777-F; Cargo ; 22 May 2020 ;lsd ; 2 Years ;;;
; B-20EN ;Boeing 777-F; Cargo ; 22 May 2020 ;lsd ; 1.9 Years ;;;
; B-2725 ;Boeing 787-8 Dreamliner; C18Y248 ; 30 May 2013 ;; 8.9 Years ;;;
; B-2726 ;Boeing 787-8 Dreamliner; C18Y248 ; 24 Dec 2013 ;; 8.4 Years ;;;
; B-2727 ;Boeing 787-8 Dreamliner; C18Y248 ; 9 Oct 2013 ;lsd ; 9.4 Years ;;;
; B-2732 ;Boeing 787-8 Dreamliner; C18Y248 ; 23 Aug 2013 ; Parked ; 8.6 Years ;;;
; B-2733 ;Boeing 787-8 Dreamliner; C18Y248 ; 1 Jul 2013 ; Parked ; 8.7 Years ;;;
; B-2735 ;Boeing 787-8 Dreamliner; C18Y248 ; 24 Dec 2013 ;; 8.4 Years ;;;
; B-2736 ;Boeing 787-8 Dreamliner; C18Y248 ; 1 Oct 2013 ;lsd ; 8.6 Years ;;;
; B-2737 ;Boeing 787-8 Dreamliner; C18Y248 ; 24 Dec 2013 ;; 8.6 Years ;;;
; B-2787 ;Boeing 787-8 Dreamliner; C18Y248 ; 30 Apr 2014 ;lsd ; 7.9 Years ;;;
; B-2788 ;Boeing 787-8 Dreamliner; C18Y248 ; 16 Jun 2014 ;lsd ; 7.8 Years ;;;
; B-1128 ;Boeing 787-9 Dreamliner; C28Y269 ; 24 Jul 2018 ;; 3.6 Years ;;;
; B-1167 ;Boeing 787-9 Dreamliner; C28W28Y220 ; 19 Nov 2018 ;lsd ; 3.3 Years ;;;
; B-1168 ;Boeing 787-9 Dreamliner; C28W28Y220 ; 13 Dec 2018 ;lsd, 787th Boeing 787 cs ; 3.2 Years ;;;
; B-1169 ;Boeing 787-9 Dreamliner; C28W28Y220 ; 21 Aug 2018 ;lsd ; 3.6 Years ;;;
; B-1242 ;Boeing 787-9 Dreamliner; C28Y269 ; 30 Apr 2018 ;lsd ; 3.9 Years ;;;
; B-1243 ;Boeing 787-9 Dreamliner; C28Y269 ; 22 May 2018 ;; 3.8 Years ;;;
; B-1293 ;Boeing 787-9 Dreamliner; C28Y269 ; 26 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-1297 ;Boeing 787-9 Dreamliner; C28Y269 ; 21 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-209D ;Boeing 787-9 Dreamliner; C28W28Y220 ; 29 Mar 2019 ;lsd ; 3 Years ;;;
; B-209E ;Boeing 787-9 Dreamliner; C28W28Y220 ; 15 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-209X ;Boeing 787-9 Dreamliner; C28Y269 ; 28 May 2019 ;lsd ; 2.8 Years ;;;
; B-20AA ;Boeing 787-9 Dreamliner; C28Y269 ; 28 Jun 2019 ;lsd ; 2.7 Years ;;;
; B-20C6 ;Boeing 787-9 Dreamliner; C28Y269 ; 21 Aug 2019 ;lsd ; 2.6 Years ;;;
; B-20CJ ;Boeing 787-9 Dreamliner; C28Y269 ; 23 Sep 2019 ;lsd ; 2.5 Years ;;;
; B-20D7 ;Boeing 787-9 Dreamliner; C28W28Y220 ; 28 Sep 2019 ;lsd ; 2.4 Years ;;;
; B-20E8 ;Boeing 787-9 Dreamliner; C28W28Y220 ; 17 Apr 2021 ;lsd ; 2.1 Years ;;;
; B-20EH ;Boeing 787-9 Dreamliner; C28W28Y220 ; 22 Apr 2021 ;lsd ; 1.9 Years ;;;
; B-20EL ;Boeing 787-9 Dreamliner; C28Y269 ; On Order ;; 1.8 Years ;;;
; B-20EP ;Boeing 787-9 Dreamliner; C28Y269 ; On Order ;; 0.4 Years ;;;
; B-20EW ;Boeing 787-9 Dreamliner; C28Y269 ; On Order ;; 1.1 Years ;;;
; B-605W ;COMAC ARJ21-700; Y90 ; 28 Jun 2020 ;lsd ; 1.7 Years ;;;
; B-605X ;COMAC ARJ21-700; Y90 ; 21 Oct 2020 ;lsd ; 1.4 Years ;;;
; B-650K ;COMAC ARJ21-700; Y90 ; 4 Dec 2020 ;lsd ; 1.3 Years ;;;
; B-651A ;COMAC ARJ21-700; Y90 ; 9 Sep 2021 ;; 1 Years ;;;
; B-651W ;COMAC ARJ21-700; Y90 ; 18 Sep 2021 ;; 0.7 Years ;;;
; B-651Y ;COMAC ARJ21-700; Y90 ; 19 Oct 2021 ;lsd ; 0.4 Years ;;;
; B-651Z ;COMAC ARJ21-700; Y90 ; 27 Dec 2021 ;lsd ; 0.3 Years ;;;
; B-653C ;COMAC ARJ21-700;; On Order ;;;;;
; B- ;COMAC ARJ21-700;; On Order ;;;;;
