;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; XA-GAE ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 25 Apr 2014 ;lsd, opf Aeroméxico Connect ; 8 Years ;;
; XA-GAF ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 25 Apr 2014 ; Parked, lsd, opf Aeroméxico Connect ; 8 Years ;;
; XA-GAG ;Embraer ERJ-190AR (ERJ-190-100 IGW); C11Y88 ; 20 Mar 2014 ;lsd, opf Aeroméxico Connect ; 13.7 Years ;;
; XA-GAH ;Embraer ERJ-190AR (ERJ-190-100 IGW); C11Y88 ; 3 Jun 2014 ;lsd, opf Aeroméxico Connect ; 13.4 Years ;;
; XA-GAI ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 27 Jun 2014 ;lsd, opf Aeroméxico Connect ; 7.7 Years ;;
; XA-GAK ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 7 Jul 2014 ;lsd, opf Aeroméxico Connect ; 7.7 Years ;;
; XA-GAR ;Embraer ERJ-190AR (ERJ-190-100 IGW); C11Y88 ; 24 Oct 2014 ;lsd, opf Aeroméxico Connect ; 13.7 Years ;;
; XA-GAX ;Embraer ERJ-190AR (ERJ-190-100 IGW); C11Y88 ; 16 Dec 2014 ;lsd, opf Aeroméxico Connect ; 13.6 Years ;;
; XA-HAC ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 2 Sep 2011 ;opf Aeroméxico Connect ; 10.5 Years ;;
; XA-IAC ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 9 Dec 2008 ;lsd, opf Aeroméxico Connect ; 13.3 Years ;;
; XA-JAC ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 11 Dec 2009 ;lsd, opf Aeroméxico Connect ; 13.1 Years ;;
; XA-MAC ;Embraer ERJ-190LR (ERJ-190-100 LR); C11Y88 ; 1 Mar 2011 ;opf Aeroméxico Connect ; 11.1 Years ;;
