;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N462WN ;Boeing 737-7H4(WL); Y143 ; 2 Jun 2004 ;; 462 ; 17.8 Years ;;;
; N463WN ;Boeing 737-7H4(WL); Y143 ; 7 Jun 2004 ;; 463 ; 17.8 Years ;;;
; N464WN ;Boeing 737-7H4(WL); Y143 ; 11 Jun 2004 ;; 464 ; 17.8 Years ;;;
; N465WN ;Boeing 737-7H4(WL); Y143 ; 14 Jun 2004 ; Parked ; 465 ; 17.7 Years ;;;
; N466WN ;Boeing 737-7H4(WL); Y143 ; 15 Jun 2004 ;lsd ; 466 ; 17.7 Years ;;;
; N467WN ;Boeing 737-7H4(WL); Y143 ; 17 Jun 2004 ;; 467 ; 17.7 Years ;;;
; N468WN ;Boeing 737-7H4(WL); Y143 ; 23 Jun 2004 ;; 468 ; 17.7 Years ;;;
; N469WN ;Boeing 737-7H4(WL); Y143 ; 24 Jun 2004 ; Parked ; 469 ; 17.7 Years ;;;
; N470WN ;Boeing 737-7H4(WL); Y143 ; 29 Jun 2004 ;; 470 ; 17.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N472WN ;Boeing 737-7H4(WL); Y143 ; 16 Jul 2004 ;; 472 ; 17.7 Years ;;;
; N473WN ;Boeing 737-7H4(WL); Y143 ; 22 Jul 2004 ;; 473 ; 17.6 Years ;;;
; N474WN ;Boeing 737-7H4(WL); Y143 ; 27 Jul 2004 ;; 474 ; 17.6 Years ;;;
; N475WN ;Boeing 737-7H4(WL); Y143 ; 2 Aug 2004 ;; 475 ; 17.6 Years ;;;
; N476WN ;Boeing 737-7H4(WL); Y143 ; 5 Aug 2004 ;; 476 ; 17.6 Years ;;;
; N477WN ;Boeing 737-7H4(WL); Y143 ; 12 Aug 2004 ;; 477 ; 17.6 Years ;;;
; N478WN ;Boeing 737-7H4(WL); Y143 ; 17 Aug 2004 ;; 478 ; 17.6 Years ;;;
; N479WN ;Boeing 737-7H4(WL); Y143 ; 23 Aug 2004 ;; 479 ; 17.6 Years ;;;
; N480WN ;Boeing 737-7H4(WL); Y143 ; 26 Aug 2004 ;; 480 ; 17.5 Years ;;;
; N481WN ;Boeing 737-7H4(WL); Y143 ; 1 Sep 2004 ;; 481 ; 17.5 Years ;;;
; N482WN ;Boeing 737-7H4(WL); Y143 ; 9 Sep 2004 ;; 482 ; 17.5 Years ;;;
; N483WN ;Boeing 737-7H4(WL); Y143 ; 14 Sep 2004 ;; 483 ; 17.5 Years ;;;
; N484WN ;Boeing 737-7H4(WL); Y143 ; 24 Sep 2004 ;; 484 ; 17.5 Years ;;;
; N485WN ;Boeing 737-7H4(WL); Y143 ; 22 Sep 2004 ;; 485 ; 17.5 Years ;;;
; N486WN ;Boeing 737-7H4(WL); Y143 ; 4 Oct 2004 ;; 486 ; 17.5 Years ;;;
; N487WN ;Boeing 737-7H4(WL); Y143 ; 6 Oct 2004 ;; 487 ; 17.4 Years ;;;
; N488WN ;Boeing 737-7H4(WL); Y143 ; 13 Oct 2004 ;; 488 ; 17.4 Years ;;;
; N489WN ;Boeing 737-7H4(WL); Y143 ; 15 Oct 2004 ;; 489 ; 17.4 Years ;;;
; N490WN ;Boeing 737-7H4(WL); Y143 ; 2 Nov 2004 ; Parked ; 490 ; 17.4 Years ;;;
; N491WN ;Boeing 737-7H4(WL); Y143 ; 2 Nov 2004 ;; 491 ; 17.4 Years ;;;
; N492WN ;Boeing 737-7H4(WL); Y143 ; 12 Nov 2004 ;; 492 ; 17.3 Years ;;;
; N493WN ;Boeing 737-7H4(WL); Y143 ; 6 Dec 2004 ;; 493 ; 17.3 Years ;;;
; N494WN ;Boeing 737-7H4(WL); Y143 ; 13 Dec 2004 ;; 494 ; 17.2 Years ;;;
; N495WN ;Boeing 737-7H4(WL); Y143 ; 23 Dec 2004 ;; 495 ; 17.2 Years ;;;
; N496WN ;Boeing 737-7H4(WL); Y143 ; 7 Jan 2005 ;; 496 ; 17.2 Years ;;;
; N497WN ;Boeing 737-7H4(WL); Y143 ; 7 Jan 2005 ;; 497 ; 17.2 Years ;;;
; N498WN ;Boeing 737-7H4(WL); Y143 ; 21 Jan 2005 ;; 498 ; 17.2 Years ;;;
; N499WN ;Boeing 737-7H4(WL); Y143 ; 24 Jan 2005 ;; 499 ; 17.1 Years ;;;
; N550WN ;Boeing 737-76Q(WL); Y143 ; 13 Apr 2007 ;lsd ; 550 ; 20.3 Years ;;;
; N551WN ;Boeing 737-76Q(WL); Y143 ; 2 May 2007 ;lsd ; 551 ; 20.3 Years ;;;
; N555LV ;Boeing 737-7BD(WL); Y143 ; 18 Mar 2011 ;; 555 ; 11 Years ;;;
; N556WN ;Boeing 737-7BD(WL); Y143 ; 14 Apr 2011 ;; 556 ; 10.9 Years ;;;
; N557WN ;Boeing 737-790(WL); Y143 ; 25 Apr 2014 ;; 557 ; 21.4 Years ;;;
; N558WN ;Boeing 737-73V(WL); Y143 ; 15 Apr 2014 ;lsd ; 558 ; 19.9 Years ;;;
; N559WN ;Boeing 737-73V(WL); Y143 ; 6 Feb 2014 ;lsd ; 559 ; 19.9 Years ;;;
; N560WN ;Boeing 737-790(WL); Y143 ; 20 Jun 2014 ;; 560 ; 21.9 Years ;;;
; N561WN ;Boeing 737-73V(WL); Y143 ; 6 Feb 2015 ;lsd ; 561 ; 19 Years ;;;
; N562WN ;Boeing 737-790(WL); Y143 ; 25 Apr 2014 ;; 562 ; 21.2 Years ;;;
; N563WN ;Boeing 737-752(WL); Y143 ; 22 May 2014 ;lsd ; 563 ; 16.5 Years ;;;
; N564WN ;Boeing 737-73V(WL); Y143 ; 28 Jul 2014 ;lsd ; 564 ; 19.8 Years ;;;
; N565WN ;Boeing 737-76Q(WL); Y143 ; 16 Jun 2014 ;lsd ; 565 ; 19.8 Years ;;;
; N566WN ;Boeing 737-7CT(WL); Y143 ; 2 Oct 2014 ;; 566 ; 19.4 Years ;;;
; N567WN ;Boeing 737-7CT(WL); Y143 ; 14 Oct 2014 ;; 567 ; 19.3 Years ;;;
; N568WN ;Boeing 737-76N(WL); Y143 ; 15 Jan 2015 ; Parked VCV ; 568 ; 20.3 Years ;;;
; N569WN ;Boeing 737-7CT(WL); Y143 ; 3 Nov 2014 ;; 569 ; 19.3 Years ;;;
; N570WN ;Boeing 737-7CT(WL); Y143 ; 18 Nov 2014 ;; 570 ; 19.3 Years ;;;
; N705SW ;Boeing 737-7H4(WL); Y143 ; 30 Mar 1998 ; Parked VCV ; 705 ; 24 Years ;;;
; N707SA ;Boeing 737-7H4(WL); Y143 ; 30 Oct 1998 ; Parked PAE ; 707 ; 25.1 Years ;;;
; N709SW ;Boeing 737-7H4(WL); Y143 ; 26 Oct 1998 ;; 709 ; 25 Years ;;;
; N711HK ;Boeing 737-7H4(WL); Y143 ; 10 Apr 1998 ;The Herbert D. Kelleher, Classic retro cs ; 711 ; 23.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N712SW ;Boeing 737-7H4(WL); Y143 ; 31 May 1998 ; Parked ; 712 ; 23.8 Years ;;;
; N714CB ;Boeing 737-7H4(WL); Y143 ; 19 Jun 1998 ;Classic retro cs ; 714 ; 23.7 Years ;;;
; N715SW ;Boeing 737-7H4(WL); Y143 ; 30 Jun 1998 ; Parked VCV ; 715 ; 23.7 Years ;;;
; N716SW ;Boeing 737-7H4(WL); Y143 ; 30 Jun 1998 ;; 716 ; 23.7 Years ;;;
; N717SA ;Boeing 737-7H4(WL); Y143 ; 23 Jul 1998 ;; 717 ; 23.7 Years ;;;
; N718SW ;Boeing 737-7H4(WL); Y143 ; 31 Jul 1998 ; Parked ; 718 ; 23.7 Years ;;;
; N719SW ;Boeing 737-7H4(WL); Y143 ; 5 Aug 1998 ; Parked VCV ; 719 ; 23.6 Years ;;;
; N720WN ;Boeing 737-7H4(WL); Y143 ; 30 Sep 1998 ;; 720 ; 23.5 Years ;;;
; N724SW ;Boeing 737-7H4(WL); Y143 ; 15 Feb 1999 ;; 724 ; 23.1 Years ;;;
; N725SW ;Boeing 737-7H4(WL); Y143 ; 22 Feb 1999 ;; 725 ; 23.1 Years ;;;
; N726SW ;Boeing 737-7H4(WL); Y143 ; 25 Feb 1999 ; Parked VCV ; 726 ; 23 Years ;;;
; N727SW ;Boeing 737-7H4(WL); Y143 ; 20 May 1999 ;Nevada One cs ; 727 ; 22.8 Years ;;;
; N728SW ;Boeing 737-7H4(WL); Y143 ; 19 May 1999 ;; 728 ; 22.8 Years ;;;
; N729SW ;Boeing 737-7H4(WL); Y143 ; 24 May 1999 ;; 729 ; 22.8 Years ;;;
; N730SW ;Boeing 737-7H4(WL); Y143 ; 28 May 1999 ;; 730 ; 22.8 Years ;;;
; N731SA ;Boeing 737-7H4(WL); Y143 ; 12 Jul 1999 ;; 731 ; 22.7 Years ;;;
; N732SW ;Boeing 737-7H4(WL); Y143 ; 14 Jul 1999 ;; 732 ; 22.7 Years ;;;
; N733SA ;Boeing 737-7H4(WL); Y143 ; 19 Jul 1999 ;; 733 ; 22.7 Years ;;;
; N734SA ;Boeing 737-7H4(WL); Y143 ; 22 Jul 1999 ;; 734 ; 22.7 Years ;;;
; N735SA ;Boeing 737-7H4(WL); Y143 ; 24 Aug 1999 ;; 735 ; 22.6 Years ;;;
; N736SA ;Boeing 737-7H4(WL); Y143 ; 27 Aug 1999 ;; 736 ; 22.5 Years ;;;
; N737JW ;Boeing 737-7H4(WL); Y143 ; 31 Aug 1999 ;; 737 ; 22.5 Years ;;;
; N738CB ;Boeing 737-7H4(WL); Y143 ; 1 Sep 1999 ;; 738 ; 22.5 Years ;;;
; N744SW ;Boeing 737-7H4(WL); Y143 ; 26 Mar 1999 ;; 744 ; 23 Years ;;;
; N745SW ;Boeing 737-7H4(WL); Y143 ; 31 Mar 1999 ;; 745 ; 23 Years ;;;
; N746SW ;Boeing 737-7H4(WL); Y143 ; 18 Jun 1999 ;; 746 ; 22.7 Years ;;;
; N747SA ;Boeing 737-7H4(WL); Y143 ; 29 Jun 1999 ;; 747 ; 22.7 Years ;;;
; N748SW ;Boeing 737-7H4(WL); Y143 ; 2 Aug 1999 ;; 748 ; 22.6 Years ;;;
; N749SW ;Boeing 737-7H4(WL); Y143 ; 13 Aug 1999 ;; 749 ; 22.6 Years ;;;
; N750SA ;Boeing 737-7H4(WL); Y143 ; 9 Sep 1999 ;; 750 ; 22.5 Years ;;;
; N751SW ;Boeing 737-7H4(WL); Y143 ; 17 Sep 1999 ;; 751 ; 22.5 Years ;;;
; N752SW ;Boeing 737-7H4(WL); Y143 ; 6 Oct 1999 ;; 752 ; 22.4 Years ;;;
; N754SW ;Boeing 737-7H4(WL); Y143 ; 10 Nov 1999 ;; 754 ; 22.3 Years ;;;
; N755SA ;Boeing 737-7H4(WL); Y143 ; 12 Nov 1999 ;; 755 ; 22.3 Years ;;;
; N757LV ;Boeing 737-7H4(WL); Y143 ; 30 Nov 1999 ;; 757 ; 22.3 Years ;;;
; N758SW ;Boeing 737-7H4(WL); Y143 ; 7 Dec 1999 ;; 758 ; 22.3 Years ;;;
; N760SW ;Boeing 737-7H4(WL); Y143 ; 24 Jan 2000 ;; 760 ; 22.1 Years ;;;
; N762SW ;Boeing 737-7H4(WL); Y143 ; 12 Apr 2000 ;; 762 ; 22 Years ;;;
; N763SW ;Boeing 737-7H4(WL); Y143 ; 20 Apr 2000 ; Parked ; 763 ; 21.9 Years ;;;
; N765SW ;Boeing 737-7H4(WL); Y143 ; 24 Apr 2000 ;; 765 ; 21.9 Years ;;;
; N767SW ;Boeing 737-7H4(WL); Y143 ; 5 May 2000 ; Parked ; 767 ; 21.9 Years ;;;
; N769SW ;Boeing 737-7H4(WL); Y143 ; 23 Jun 2000 ;; 769 ; 21.7 Years ;;;
; N7702A ;Boeing 737-7BD(WL); Y143 ; 11 Apr 2012 ;; 7702 ; 17.6 Years ;;;
; N7704B ;Boeing 737-7BD(WL); Y143 ; 20 Jun 2012 ;; 7704 ; 17.5 Years ;;;
; N770SA ;Boeing 737-7H4(WL); Y143 ; 28 Jun 2000 ;; 770 ; 21.7 Years ;;;
; N7713A ;Boeing 737-7BD(WL); Y143 ; 11 Dec 2013 ;; 7713 ; 16.7 Years ;;;
; N7715E ;Boeing 737-7BD(WL); Y143 ; 27 Nov 2013 ;; 7715 ; 16.5 Years ;;;
; N7720F ;Boeing 737-7BD(WL); Y143 ; 22 Jan 2014 ;; 7720 ; 16.2 Years ;;;
; N7721E ;Boeing 737-7BD(WL); Y143 ; 24 Feb 2014 ;; 7721 ; 16.1 Years ;;;
; N7722B ;Boeing 737-76N(WL); Y143 ; 21 Oct 2014 ;; 7722 ; 16 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N7723E ;Boeing 737-76N(WL); Y143 ; 12 Dec 2014 ;; 7723 ; 16 Years ;;;
; N7724A ;Boeing 737-7BD(WL); Y143 ; 10 Oct 2013 ;; 7724 ; 13.1 Years ;;;
; N7725A ;Boeing 737-76N(WL); Y143 ; 24 Dec 2014 ;; 7725 ; 15.9 Years ;;;
; N7726A ;Boeing 737-7BD(WL); Y143 ; 4 May 2012 ; Parked ; 7726 ; 15.8 Years ;;;
; N7727A ;Boeing 737-76N(WL); Y143 ; 17 Nov 2014 ; Parked ; 7727 ; 15.8 Years ;;;
; N7728D ;Boeing 737-7BD(WL); Y143 ; 18 Mar 2014 ; Parked ; 7728 ; 15.7 Years ;;;
; N7729A ;Boeing 737-76N(WL); Y143 ; 24 Dec 2014 ;; 7729 ; 15.7 Years ;;;
; N7730A ;Boeing 737-7BD(WL); Y143 ; 15 May 2012 ;; 7730 ; 15.6 Years ;;;
; N7731A ;Boeing 737-76N(WL); Y143 ; 24 Dec 2014 ;; 7731 ; 15.6 Years ;;;
; N7732A ;Boeing 737-7BD(WL); Y143 ; 27 Jun 2012 ;; 7732 ; 15.5 Years ;;;
; N7733B ;Boeing 737-76N(WL); Y143 ; 10 Sep 2014 ;lsd ; 7733 ; 15.5 Years ;;;
; N7734H ;Boeing 737-7BD(WL); Y143 ; 26 Jul 2012 ;; 7734 ; 15.4 Years ;;;
; N7735A ;Boeing 737-7BD(WL); Y143 ; 3 Aug 2012 ;; 7735 ; 15.4 Years ;;;
; N7736A ;Boeing 737-7BD(WL); Y143 ; 2 Jun 2014 ;; 7736 ; 15.3 Years ;;;
; N7737E ;Boeing 737-7BD(WL); Y143 ; 10 Jul 2014 ;; 7737 ; 15.3 Years ;;;
; N7738A ;Boeing 737-7BD(WL); Y143 ; 29 Aug 2012 ;; 7738 ; 15.2 Years ;;;
; N7739A ;Boeing 737-7BD(WL); Y143 ; 21 Sep 2012 ;; 7739 ; 15.2 Years ;;;
; N773SA ;Boeing 737-7H4(WL); Y143 ; 6 Jul 2000 ;; 773 ; 21.7 Years ;;;
; N7740A ;Boeing 737-7BD(WL); Y143 ; 18 Oct 2012 ;; 7740 ; 15.1 Years ;;;
; N7741C ;Boeing 737-7BD(WL); Y143 ; 8 Jul 2013 ;; 7741 ; 15.1 Years ;;;
; N7742B ;Boeing 737-7BD(WL); Y143 ; 3 Jan 2014 ;; 7742 ; 15.1 Years ;;;
; N7743B ;Boeing 737-7BD(WL); Y143 ; 6 Jun 2014 ;; 7743 ; 13.9 Years ;;;
; N7744A ;Boeing 737-7BD(WL); Y143 ; 14 Aug 2013 ;; 7744 ; 15 Years ;;;
; N7745A ;Boeing 737-7BD(WL); Y143 ; 24 Jul 2014 ;; 7745 ; 14.8 Years ;;;
; N7746C ;Boeing 737-7BD(WL); Y143 ; 14 May 2013 ;; 7746 ; 14.7 Years ;;;
; N7747C ;Boeing 737-7BD(WL); Y143 ; 19 Jun 2014 ;; 7747 ; 14.7 Years ;;;
; N7748A ;Boeing 737-7BD(WL); Y143 ; 5 Aug 2014 ;; 7748 ; 14.7 Years ;;;
; N7749B ;Boeing 737-7BD(WL); Y143 ; 15 Aug 2014 ;; 7749 ; 13.1 Years ;;;
; N774SW ;Boeing 737-7H4(WL); Y143 ; 18 Jul 2000 ;; 774 ; 21.7 Years ;;;
; N7750A ;Boeing 737-7BD(WL); Y143 ; 4 Aug 2014 ;; 7750 ; 14.1 Years ;;;
; N7751A ;Boeing 737-7BD(WL); Y143 ; 8 May 2014 ;; 7751 ; 14 Years ;;;
; N7752B ;Boeing 737-7BD(WL); Y143 ; 24 Jul 2014 ;; 7752 ; 14 Years ;;;
; N776WN ;Boeing 737-7H4(WL); Y143 ; 28 Jul 2000 ;; 776 ; 21.6 Years ;;;
; N777QC ;Boeing 737-7H4(WL); Y143 ; 31 Jul 2000 ;; 777 ; 21.6 Years ;;;
; N778SW ;Boeing 737-7H4(WL); Y143 ; 3 Aug 2000 ;; 778 ; 21.6 Years ;;;
; N780SW ;Boeing 737-7H4(WL); Y143 ; 28 Aug 2000 ;; 780 ; 21.6 Years ;;;
; N7811F ;Boeing 737-76N(WL); Y143 ; 27 Mar 2013 ;; 7811 ; 20.4 Years ;;;
; N7812G ;Boeing 737-76N(WL); Y143 ; 4 Apr 2013 ;lsd ; 7812 ; 20.3 Years ;;;
; N7813P ;Boeing 737-7K9(WL); Y143 ; 19 Jun 2014 ;; 7813 ; 20.6 Years ;;;
; N7814B ;Boeing 737-7K9(WL); Y143 ; 19 Jun 2014 ;; 7814 ; 20.5 Years ;;;
; N7815L ;Boeing 737-76Q(WL); Y143 ; 11 Jul 2014 ;lsd ; 7815 ; 18.8 Years ;;;
; N7816B ;Boeing 737-7L9(WL); Y143 ; 21 Oct 2014 ;; 7816 ; 23 Years ;;;
; N7817J ;Boeing 737-7L9(WL); Y143 ; 30 Oct 2014 ;lsd ; 7817 ; 21.4 Years ;;;
; N7818L ;Boeing 737-76N(WL); Y143 ; 17 Nov 2014 ;lsd ; 7818 ; 22.3 Years ;;;
; N7819A ;Boeing 737-7Q8(WL); Y143 ; 26 Nov 2014 ;lsd ; 7819 ; 20.2 Years ;;;
; N781WN ;Boeing 737-7H4(WL); Y143 ; 30 Aug 2000 ;New Mexico One cs ; 781 ; 21.5 Years ;;;
; N7820L ;Boeing 737-79P(WL); Y143 ; 9 Dec 2014 ;lsd ; 7820 ; 19.3 Years ;;;
; N7821L ;Boeing 737-7CT(WL); Y143 ; 12 Dec 2014 ;; 7821 ; 19.2 Years ;;;
; N7822A ;Boeing 737-76N(WL); Y143 ; 18 Feb 2015 ;; 7822 ; 20.2 Years ;;;
; N7823A ;Boeing 737-7CT(WL); Y143 ; 13 Feb 2015 ;; 7823 ; 19.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N7824A ;Boeing 737-7BK(WL); Y143 ; 15 Dec 2015 ; Parked ; 7824 ; 20.9 Years ;;;
; N7825A ;Boeing 737-7CT(WL); Y143 ; 27 Feb 2015 ;; 7825 ; 19 Years ;;;
; N7826B ;Boeing 737-79P(WL); Y143 ; 31 Mar 2015 ;lsd ; 7826 ; 19 Years ;;;
; N7827A ;Boeing 737-79P(WL); Y143 ; 16 Mar 2015 ;lsd ; 7827 ; 19.1 Years ;;;
; N7828A ;Boeing 737-7CT(WL); Y143 ; 24 Mar 2015 ;; 7828 ; 18.9 Years ;;;
; N7829B ;Boeing 737-7CT(WL); Y143 ; 3 Jun 2015 ;; 7829 ; 18.8 Years ;;;
; N782SA ;Boeing 737-7H4(WL); Y143 ; 29 Sep 2000 ; Parked PAE ; 782 ; 21.5 Years ;;;
; N7830A ;Boeing 737-7L9(WL); Y143 ; 20 May 2015 ;; 7830 ; 23.1 Years ;;;
; N7831B ;Boeing 737-7CT(WL); Y143 ; 6 May 2015 ;; 7831 ; 18.7 Years ;;;
; N7832A ;Boeing 737-79P(WL); Y143 ; 15 Jun 2015 ;lsd ; 7832 ; 18.9 Years ;;;
; N7833A ;Boeing 737-79P(WL); Y143 ; 18 Aug 2015 ;lsd ; 7833 ; 18.8 Years ;;;
; N7835A ;Boeing 737-752(WL); Y143 ; 7 Oct 2015 ;; 7835 ; 16.6 Years ;;;
; N7836A ;Boeing 737-7L9(WL); Y143 ; 2 Nov 2015 ;lsd ; 7836 ; 22.4 Years ;;;
; N7838A ;Boeing 737-73V(WL); Y143 ; 23 Nov 2015 ;lsd ; 7838 ; 21.4 Years ;;;
; N7839A ;Boeing 737-73V(WL); Y143 ; 8 Dec 2015 ;lsd ; 7839 ; 20.6 Years ;;;
; N783SW ;Boeing 737-7H4(WL); Y143 ; 4 Oct 2000 ;; 783 ; 21.4 Years ;;;
; N7840A ;Boeing 737-73V(WL); Y143 ; 29 Dec 2015 ;lsd ; 7840 ; 21.3 Years ;;;
; N7841A ;Boeing 737-7L9(WL); Y143 ; 4 Feb 2016 ;lsd ; 7841 ; 21 Years ;;;
; N7842A ;Boeing 737-73V(WL); Y143 ; 10 Feb 2016 ;; 7842 ; 21.2 Years ;;;
; N7843A ;Boeing 737-752(WL); Y143 ; 21 Aug 2015 ;lsd ; 7843 ; 15.3 Years ;;;
; N7844A ;Boeing 737-752(WL); Y143 ; 16 Apr 2015 ;lsd ; 7844 ; 15.2 Years ;;;
; N7845A ;Boeing 737-71B(WL); Y143 ; 23 Feb 2016 ;lsd ; 7845 ; 16.1 Years ;;;
; N7846A ;Boeing 737-76N(WL); Y143 ; 24 Aug 2015 ;lsd ; 7846 ; 14.6 Years ;;;
; N7847A ;Boeing 737-752(WL); Y143 ; 26 Feb 2016 ;lsd ; 7847 ; 16.3 Years ;;;
; N7848A ;Boeing 737-752(WL); Y143 ; 4 Apr 2016 ;lsd ; 7848 ; 16.3 Years ;;;
; N7849A ;Boeing 737-71B(WL); Y143 ; 24 Mar 2016 ;lsd ; 7849 ; 16 Years ;;;
; N784SW ;Boeing 737-7H4(WL); Y143 ; 9 Oct 2000 ;; 784 ; 21.4 Years ;;;
; N7850B ;Boeing 737-7Q8(WL); Y143 ; 23 May 2016 ;lsd ; 7850 ; 20.9 Years ;;;
; N7851A ;Boeing 737-7Q8(WL); Y143 ; 9 Jun 2016 ;lsd ; 7851 ; 20.9 Years ;;;
; N7852A ;Boeing 737-71B(WL); Y143 ; 19 Oct 2016 ;lsd ; 7852 ; 15.4 Years ;;;
; N7853B ;Boeing 737-7Q8(WL); Y143 ; 16 Nov 2016 ;lsd ; 7853 ; 20.4 Years ;;;
; N7854B ;Boeing 737-71B(WL); Y143 ; 20 Dec 2016 ;lsd ; 7854 ; 15.2 Years ;;;
; N7855A ;Boeing 737-79P(WL); Y143 ; 18 Jan 2017 ;lsd ; 7855 ; 17.2 Years ;;;
; N7856A ;Boeing 737-7Q8(WL); Y143 ; 21 Feb 2017 ;lsd ; 7856 ; 20.2 Years ;;;
; N7857B ;Boeing 737-79P(WL); Y143 ; 27 Feb 2017 ;lsd ; 7857 ; 17.1 Years ;;;
; N7858A ;Boeing 737-79P(WL); Y143 ; 21 Apr 2017 ;lsd ; 7858 ; 16.9 Years ;;;
; N7859B ;Boeing 737-7Q8(WL); Y143 ; 16 May 2017 ;lsd ; 7859 ; 20 Years ;;;
; N785SW ;Boeing 737-7H4(WL); Y143 ; 2 Nov 2000 ;; 785 ; 21.4 Years ;;;
; N7860A ;Boeing 737-79P(WL); Y143 ; 25 May 2017 ;lsd ; 7860 ; 16.8 Years ;;;
; N7861J ;Boeing 737-79P(WL); Y143 ; 12 Jun 2017 ;lsd ; 7861 ; 16.8 Years ;;;
; N7862A ;Boeing 737-79P(WL); Y143 ; 29 Jun 2017 ;lsd ; 7862 ; 16.7 Years ;;;
; N7863A ;Boeing 737-7Q8(WL); Y143 ; 28 Jun 2017 ;lsd ; 7863 ; 19.9 Years ;;;
; N7864B ;Boeing 737-7Q8(WL); Y143 ; 25 Jul 2017 ;lsd ; 7864 ; 20.8 Years ;;;
; N7865A ;Boeing 737-7Q8(WL); Y143 ; 23 Aug 2017 ;lsd ; 7865 ; 19.7 Years ;;;
; N7866A ;Boeing 737-7Q8(WL); Y143 ; 11 Sep 2017 ;lsd ; 7866 ; 19.7 Years ;;;
; N7867A ;Boeing 737-7Q8(WL); Y143 ; 8 Nov 2017 ;lsd ; 7867 ; 19.4 Years ;;;
; N7868K ;Boeing 737-79P(WL); Y143 ; 20 Dec 2017 ;lsd ; 7868 ; 16.3 Years ;;;
; N7869A ;Boeing 737-79P(WL); Y143 ; 24 Jan 2018 ;lsd ; 7869 ; 16.2 Years ;;;
; N786SW ;Boeing 737-7H4(WL); Y143 ; 31 Oct 2000 ;; 786 ; 21.4 Years ;;;
; N7873A ;Boeing 737-7Q8(WL); Y143 ; 9 Oct 2015 ; Parked, lsd ; 7873 ; 18.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N7874B ;Boeing 737-7Q8(WL); Y143 ; 2 Dec 2015 ;lsd ; 7874 ; 17.9 Years ;;;
; N7875A ;Boeing 737-7Q8(WL); Y143 ; 2 Dec 2015 ;lsd ; 7875 ; 17.4 Years ;;;
; N7876A ;Boeing 737-7Q8(WL); Y143 ; 23 Dec 2015 ;lsd ; 7876 ; 17.3 Years ;;;
; N7877H ;Boeing 737-7Q8(WL); Y143 ; 6 Nov 2015 ;lsd ; 7877 ; 17 Years ;;;
; N7878A ;Boeing 737-7K9(WL); Y143 ; 28 Mar 2016 ;; 7878 ; 16.6 Years ;;;
; N7879A ;Boeing 737-7K9(WL); Y143 ; 15 Mar 2016 ;; 7879 ; 16.4 Years ;;;
; N787SA ;Boeing 737-7H4(WL); Y143 ; 13 Nov 2000 ; Parked VCV ; 787 ; 21.3 Years ;;;
; N7880D ;Boeing 737-7K5(WL); Y143 ; 7 Apr 2016 ;; 7880 ; 14.8 Years ;;;
; N7881A ;Boeing 737-7CT(WL); Y143 ; 6 Apr 2016 ;lsd ; 7881 ; 13.9 Years ;;;
; N7882B ;Boeing 737-76Q(WL); Y143 ; 5 May 2016 ; Parked PAE, lsd ; 7882 ; 21.2 Years ;;;
; N7883A ;Boeing 737-76Q(WL); Y143 ; 4 May 2016 ;lsd ; 7883 ; 20.5 Years ;;;
; N7884G ;Boeing 737-76N(WL); Y143 ; 12 Apr 2016 ;lsd ; 7884 ; 20.7 Years ;;;
; N7885A ;Boeing 737-76N(WL); Y143 ; 11 Oct 2016 ;lsd ; 7885 ; 19.5 Years ;;;
; N7886A ;Boeing 737-752(WL); Y143 ; 14 Sep 2017 ;lsd ; 7886 ; 14.6 Years ;;;
; N7887A ;Boeing 737-752(WL); Y143 ; 26 Sep 2017 ;lsd ; 7887 ; 14.5 Years ;;;
; N7888A ;Boeing 737-752(WL); Y143 ; 27 Dec 2017 ;lsd ; 7888 ; 14.3 Years ;;;
; N7889A ;Boeing 737-79L(WL); Y143 ; 12 Dec 2017 ;lsd ; 7889 ; 16.4 Years ;;;
; N788SA ;Boeing 737-7H4(WL); Y143 ; 17 Nov 2000 ;; 788 ; 21.3 Years ;;;
; N791SW ;Boeing 737-7H4(WL); Y143 ; 26 Dec 2000 ;; 791 ; 21.2 Years ;;;
; N792SW ;Boeing 737-7H4(WL); Y143 ; 21 Dec 2000 ;; 792 ; 21.2 Years ;;;
; N793SA ;Boeing 737-7H4(WL); Y143 ; 11 Jan 2001 ;; 793 ; 21.2 Years ;;;
; N796SW ;Boeing 737-7H4(WL); Y143 ; 6 Mar 2001 ; Parked PAE ; 796 ; 21 Years ;;;
; N797MX ;Boeing 737-7H4(WL); Y143 ; 23 Mar 2001 ; Parked PAE ; 797 ; 21 Years ;;;
; N798SW ;Boeing 737-7AD(WL); Y143 ; 2 Mar 2000 ;; 798 ; 23.9 Years ;;;
; N900WN ;Boeing 737-7H4(WL); Y143 ; 10 Dec 2007 ;; 900 ; 14.2 Years ;;;
