;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N374CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 10 Aug 2020 ; Parked, opf American Eagle ; 374 ; 19 Years ;;;
; N400SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jun 2018 ;opf Alaska Airlines ; 400 ; 3.7 Years ;;;
; N402SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 14 Jun 2018 ;opf Alaska Airlines ; 402 ; 3.7 Years ;;;
; N403SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Jul 2018 ;opf Alaska Airlines ; 403 ; 3.7 Years ;;;
; N404SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Jul 2018 ;opf Alaska Airlines ; 404 ; 3.7 Years ;;;
; N405SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Aug 2018 ;opf Alaska Airlines ; 405 ; 3.5 Years ;;;
; N417SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 May 2000 ;opf United Express ; 417 ; 21.8 Years ;;;
; N418SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Nov 2000 ; Parked TUS ; 418 ; 21.4 Years ;;;
; N423SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Dec 2000 ; Parked TUS ; 423 ; 21.3 Years ;;;
; N426SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Jan 2001 ; Parked TUS ; 426 ; 21.2 Years ;;;
; N427SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 18 Apr 2001 ; Parked TUS ; 427 ; 21 Years ;;;
; N429SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Jun 2001 ;opf Delta Connection ; 429 ; 20.8 Years ;;;
; N430SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Jul 2001 ;opf United Express ; 430 ; 20.7 Years ;;;
; N431SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Aug 2001 ; Parked, opf United Express ; 431 ; 20.6 Years ;;;
; N432SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Sep 2001 ;opf United Express ; 432 ; 20.6 Years ;;;
; N433SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 28 Sep 2001 ;opf United Express ; 433 ; 20.6 Years ;;;
; N435SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Oct 2001 ;opf United Express ; 435 ; 20.5 Years ;;;
; N437SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 25 Oct 2001 ;opf United Express ; 437 ; 20.5 Years ;;;
; N438SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Nov 2001 ;opf United Express ; 438 ; 20.4 Years ;;;
; N439SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Nov 2001 ; Parked, opf Delta Connection ; 439 ; 20.4 Years ;;;
; N440SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 13 Dec 2001 ;opf United Express ; 440 ; 20.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N441SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Jan 2002 ;opf Delta Connection ; 441 ; 20.2 Years ;;;
; N442SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 25 Jan 2002 ;opf Delta Connection ; 442 ; 20.1 Years ;;;
; N443SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 18 Apr 2002 ;opf United Express ; 443 ; 20 Years ;;;
; N445SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 20 Jun 2002 ;opf Delta Connection ; 445 ; 19.8 Years ;;;
; N446SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 25 Jul 2002 ;opf Delta Connection ; 446 ; 19.6 Years ;;;
; N447SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Sep 2002 ;opf Delta Connection ; 447 ; 19.5 Years ;;;
; N448SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 11 Sep 2002 ;opf Delta Connection ; 448 ; 19.5 Years ;;;
; N449SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 24 Oct 2002 ;opf Delta Connection ; 449 ; 19.5 Years ;;;
; N452SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Nov 2002 ;opf United Express ; 452 ; 19.3 Years ;;;
; N453SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 23 Jan 2003 ; Parked, opf United Express ; 453 ; 19.2 Years ;;;
; N454SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 31 Jan 2003 ;opf United Express ; 454 ; 19.1 Years ;;;
; N455SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Feb 2003 ;opf United Express ; 455 ; 19 Years ;;;
; N457SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Mar 2003 ;opf United Express ; 457 ; 19 Years ;;;
; N459SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Apr 2003 ;opf Delta Connection ; 459 ; 19 Years ;;;
; N460SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 28 May 2003 ;opf Delta Connection ; 460 ; 18.8 Years ;;;
; N461SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 18 Jun 2003 ;opf Delta Connection ; 461 ; 18.8 Years ;;;
; N463SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Jul 2003 ;opf United Express ; 463 ; 18.7 Years ;;;
; N464SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Aug 2003 ;opf United Express ; 464 ; 18.6 Years ;;;
; N465SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Sep 2003 ;opf United Express ; 465 ; 18.5 Years ;;;
; N466SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Oct 2003 ;opf United Express ; 466 ; 18.5 Years ;;;
; N468CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 14 Jun 2007 ;opf United Express ; 468 ; 19.8 Years ;;;
; N471CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Jun 2007 ;opf United Express ; 471 ; 19.7 Years ;;;
; N472CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 3 Aug 2007 ;opf United Express ; 472 ; 19.6 Years ;;;
; N477CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Sep 2011 ;opf Delta Connection ; 477 ; 19.6 Years ;;;
; N479CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 25 Jul 2007 ; Parked, opf United Express ; 479 ; 19.5 Years ;;;
; N487CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Sep 2011 ;opf United Express ; 487 ; 19.2 Years ;;;
; N492SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 23 Oct 2007 ; Parked, opf United Express ; 492 ; 25 Years ;;;
; N494CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 1 May 2007 ;opf United Express ; 494 ; 19 Years ;;;
; N496CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 May 2007 ;opf Delta Connection ; 496 ; 18.9 Years ;;;
; N498CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 May 2007 ;opf Delta Connection ; 498 ; 18.9 Years ;;;
; N501SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Aug 2021 ;opf American Eagle ; 501 ; 0.6 Years ;;;
; N502SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Aug 2021 ; Parked, opf American Eagle ; 502 ; 0.6 Years ;;;
; N503SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Aug 2021 ; Parked, opf American Eagle ; 503 ; 0.5 Years ;;;
; N504SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Sep 2021 ; Parked, opf American Eagle ; 504 ; 0.6 Years ;;;
; N505SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Sep 2021 ;opf American Eagle ; 505 ; 0.5 Years ;;;
; N506CA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Jul 2007 ;opf Delta Connection ; 506 ; 18.9 Years ;;;
; N506SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Sep 2021 ;opf American Eagle ; 506 ; 0.5 Years ;;;
; N507SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Oct 2021 ;opf American Eagle ; 507 ; 0.5 Years ;;;
; N508SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Oct 2021 ; Parked, opf American Eagle ; 508 ; 0.5 Years ;;;
; N509SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Oct 2021 ;opf American Eagle ; 509 ; 0.4 Years ;;;
; N510SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Oct 2021 ;opf American Eagle ; 510 ; 0.4 Years ;;;
; N511SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Nov 2021 ;opf American Eagle ; 511 ; 0.4 Years ;;;
; N512SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Nov 2021 ;opf American Eagle ; 512 ; 0.3 Years ;;;
; N513SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Dec 2021 ; Parked, opf American Eagle ; 513 ; 0.3 Years ;;;
; N514SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Dec 2021 ; Parked, opf American Eagle ; 514 ; 0.3 Years ;;;
; N515SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Dec 2021 ; Parked, opf American Eagle ; 515 ; 0.3 Years ;;;
; N516SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Dec 2021 ; Parked, opf American Eagle ; 516 ; 0.2 Years ;;;
; N517SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Dec 2021 ; Parked, opf American Eagle ; 517 ; 0.2 Years ;;;
; N519SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Dec 2021 ; Parked, opf American Eagle ; 519 ; 0.2 Years ;;;
; N548CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Aug 2012 ;lsf Delta Air Lines, opf Delta Connection ; 548 ; 14.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N549CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Sep 2012 ; Parked, lsf Delta Air Lines, opf Delta Connection ; 549 ; 14 Years ;;;
; N554CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 24 Sep 2012 ;lsf Delta Air Lines, opf Delta Connection ; 554 ; 14 Years ;;;
; N568CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 23.3 Years ;;;
; N570CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 23.5 Years ;;;
; N576CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 23.5 Years ;;;
; N577CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 23 Years ;;;
; N581CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 22.7 Years ;;;
; N583CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 22.7 Years ;;;
; N586CC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 2021 ; Parked ;; 22.5 Years ;;;
; N593ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 14 Apr 2010 ;opf United Express ; 593 ; 21.2 Years ;;;
; N594SW ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Feb 2013 ; Parked ; 594 ; 23.2 Years ;;;
; N601UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 31 Mar 2020 ;lsf United Airlines, opf United Express ;; 2.9 Years ;;;
; N602UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 14 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.8 Years ;;;
; N603CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Feb 2020 ; Parked, lsf Delta Air Lines, opf Delta Connection ; 603 ; 14.6 Years ;;;
; N603SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 28 Feb 2006 ;; 603 ; 16 Years ;;;
; N603UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.8 Years ;;;
; N604CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Feb 2020 ;opf Delta Connection ; 604 ; 14.5 Years ;;;
; N604SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 28 Feb 2006 ;; 604 ; 16 Years ;;;
; N604UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.8 Years ;;;
; N605UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N606SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 10 Mar 2006 ;opf American Eagle ; 606 ; 16 Years ;;;
; N606UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N607CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Mar 2020 ;lsf Delta Air Lines, opf Delta Connection ; 607 ; 14.4 Years ;;;
; N607SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 17 Mar 2006 ;opf Delta Connection ; 607 ; 16 Years ;;;
; N607UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 30 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N608SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 29 Mar 2006 ;opf Delta Connection ; 608 ; 16 Years ;;;
; N608UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 25 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N609SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 9 Nov 2006 ;opf Delta Connection ; 609 ; 20.8 Years ;;;
; N609UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 29 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N610CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 31 Mar 2020 ;lsf Delta Air Lines, opf Delta Connection ; 610 ; 14.3 Years ;;;
; N610UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N611SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 2 Oct 2006 ;opf American Eagle ; 611 ; 21.1 Years ;;;
; N611UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 4 May 2020 ;lsf United Airlines, opf United Express ;; 2.7 Years ;;;
; N612QX ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 5 Jun 2021 ;opf American Eagle ; 612 ; 19.9 Years ;;;
; N612UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.6 Years ;;;
; N613CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Apr 2020 ;lsf Delta Air Lines, opf Delta Connection ; 613 ; 14.1 Years ;;;
; N613SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 3 Nov 2006 ;opf American Eagle ; 613 ; 20.1 Years ;;;
; N613UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.6 Years ;;;
; N614CZ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Apr 2020 ;lsf Delta Air Lines, opf Delta Connection ; 614 ; 14.1 Years ;;;
; N614QX ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Jul 2021 ;; 614 ; 19.7 Years ;;;
; N614SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 1 Dec 2006 ;opf American Eagle ; 614 ; 19.6 Years ;;;
; N614UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 4 May 2020 ;lsf United Airlines, opf United Express ;; 2.6 Years ;;;
; N615UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 4 May 2020 ;lsf United Airlines, opf United Express ;; 2.6 Years ;;;
; N616UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 3 May 2020 ;lsf United Airlines, opf United Express ;; 2.6 Years ;;;
; N617QX ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; Due ; Stored ; 617 ; 18.2 Years ;;;
; N617UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 2 May 2020 ;lsf United Airlines, opf United Express ;; 2.5 Years ;;;
; N618UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.5 Years ;;;
; N619UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 12 Apr 2020 ;lsf United Airlines, opf United Express ;; 2.5 Years ;;;
; N620UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 13 Apr 2020 ;lsf United Airlines, opf United Express ; 620 ; 2.5 Years ;;;
; N621UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 31 Mar 2020 ;lsf United Airlines, opf United Express ; 621 ; 2.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N622UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 1 May 2020 ;lsf United Airlines, opf United Express ; 622 ; 2.4 Years ;;;
; N623UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 24 Apr 2020 ;lsf United Airlines, opf United Express ; 623 ; 2.3 Years ;;;
; N624UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 19 Apr 2020 ;lsf United Airlines, opf United Express ; 624 ; 2.3 Years ;;;
; N625CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 1 Oct 2012 ;opf Delta Connection ; 625 ; 18.6 Years ;;;
; N625UX ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 18 Mar 2020 ;lsf United Airlines, opf United Express ; 625 ; 2.3 Years ;;;
; N629BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 May 2011 ; Parked TUS ; 629 ; 23.7 Years ;;;
; N630SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 14 Jul 2011 ;opf American Eagle ; 630 ; 10.6 Years ;;;
; N631SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 16 Sep 2011 ;opf American Eagle ; 631 ; 10.5 Years ;;;
; N632SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 1 Nov 2011 ;opf American Eagle ; 632 ; 10.4 Years ;;;
; N633SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 21 Oct 2011 ;opf American Eagle ; 633 ; 10.4 Years ;;;
; N641CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 1 Oct 2012 ;opf Delta Connection ; 641 ; 18.4 Years ;;;
; N652BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 25 Aug 2010 ;opf United Express ; 652 ; 21.5 Years ;;;
; N656CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 5 Aug 2020 ;opf American Eagle ; 656 ; 17.9 Years ;;;
; N658CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 5 Aug 2020 ;opf American Eagle ; 658 ; 17.8 Years ;;;
; N679CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Aug 2012 ;lsf Delta Air Lines, opf Delta Connection ; 679 ; 14.8 Years ;;;
; N679SA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 31 Aug 2010 ; Parked, opf United Express ; 679 ; 19.8 Years ;;;
; N680SK ;Bombardier CRJ-701ER (CL-600-2C10);; 15 Nov 2021 ; Parked ; 680 ; 20.2 Years ;;;
; N681SK ;Bombardier CRJ-701ER (CL-600-2C10);; 2 Feb 2021 ; Parked ; 681 ; 20.1 Years ;;;
; N682SK ;Bombardier CRJ-701ER (CL-600-2C10);; 5 Feb 2021 ; Parked ; 682 ; 20.1 Years ;;;
; N683SK ;Bombardier CRJ-701 (CL-600-2C10);; 29 Dec 2021 ; Parked ; 683 ; 19 Years ;;;
; N685SK ;Bombardier CRJ-701 (CL-600-2C10);; 16 Jun 2021 ; Parked ; 685 ; 19 Years ;;;
; N686SK ;Bombardier CRJ-701 (CL-600-2C10);; 28 Dec 2021 ; Parked ; 686 ; 19 Years ;;;
; N687SK ;Bombardier CRJ-701ER (CL-600-2C10);; 14 Apr 2021 ; Parked ; 687 ; 17.1 Years ;;;
; N689CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Sep 2012 ;lsf Delta Air Lines, opf Delta Connection ; 689 ; 14.8 Years ;;;
; N689SK ;Bombardier CRJ-701 (CL-600-2C10);; 4 Aug 2021 ; Parked ;; 15 Years ;;;
; N690SK ;Bombardier CRJ-701 (CL-600-2C10);; 16 Jun 2021 ; Parked ; 690 ; 14.8 Years ;;;
; N691SK ;Bombardier CRJ-701 (CL-600-2C10);; 3 Nov 2021 ; Parked ; 691 ; 14.5 Years ;;;
; N692CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Sep 2012 ;lsf Delta Air Lines, opf Delta Connection ; 15092 ; 15.4 Years ;;;
; N693BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Sep 2010 ;opf United Express ; 693 ; 19 Years ;;;
; N693CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Sep 2012 ;lsf Delta Air Lines, opf Delta Connection ; 15096 ; 14.4 Years ;;;
; N699BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 2007 ;; 699 ; 18.8 Years ;;;
; N701BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Feb 2010 ; Parked, opf United Express ; 701 ; 21.4 Years ;;;
; N701SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 26 Jan 2004 ;opf American Eagle ; 701 ; 18.1 Years ;;;
; N702BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 20 Oct 2010 ;opf Delta Connection ; 702 ; 21.3 Years ;;;
; N702SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 27 Feb 2004 ;opf American Eagle ; 702 ; 18 Years ;;;
; N703SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 25 Mar 2004 ;opf American Eagle ; 703 ; 18 Years ;;;
; N705SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 30 Apr 2004 ;opf American Eagle ; 705 ; 17.9 Years ;;;
; N706SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 4 Jun 2004 ;opf American Eagle ; 706 ; 17.8 Years ;;;
; N707EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 2 Jan 2021 ;opf American Eagle ; 707 ; 19.5 Years ;;;
; N707SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 29 Apr 2005 ;opf American Eagle ; 707 ; 22.4 Years ;;;
; N708EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 17 Nov 2018 ; Parked, opf American Eagle ; 708 ; 19.4 Years ;;;
; N708SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 19 Jul 2004 ;opf American Eagle ; 708 ; 17.7 Years ;;;
; N709BR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 3 Dec 2004 ;; 709 ; 18.5 Years ;;;
; N709EV ;Bombardier CRJ-701ER (CL-600-2C10);; 26 Mar 2021 ;;; 19.3 Years ;;;
; N709SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 30 Jul 2004 ;opf American Eagle ; 709 ; 17.6 Years ;;;
; N710EV ;Bombardier CRJ-701ER (CL-600-2C10);; Due ; Stored ; 710 ; 19.3 Years ;;;
; N710SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 21 Oct 2004 ;opf American Eagle ; 710 ; 17.4 Years ;;;
; N712EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 11 Aug 2021 ;; 712 ; 19.3 Years ;;;
; N712SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 28 Oct 2004 ;opf American Eagle ; 712 ; 17.4 Years ;;;
; N713EV ;Bombardier CRJ-701ER (CL-600-2C10);; 20 Nov 2018 ;; 713 ; 19.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N713SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 29 Oct 2004 ; Parked, opf American Eagle ; 713 ; 17.4 Years ;;;
; N715SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 19 Nov 2004 ; Parked, opf American Eagle ; 715 ; 17.4 Years ;;;
; N716EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Jan 2019 ;opf American Eagle ; 716 ; 19.1 Years ;;;
; N716SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 3 Dec 2004 ;opf American Eagle ; 716 ; 17.3 Years ;;;
; N717EV ;Bombardier CRJ-701ER (CL-600-2C10);; 17 Dec 2018 ; Parked, opf American Eagle ;; 19 Years ;;;
; N718EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Jan 2019 ;opf American Eagle ; 718 ; 19 Years ;;;
; N718SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Jan 2005 ;opf American Eagle ; 718 ; 17.3 Years ;;;
; N719EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 5 Jan 2019 ;opf American Eagle ; 719 ; 18.9 Years ;;;
; N719SK ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 4 Jan 2005 ; Parked, opf American Eagle ; 719 ; 17.2 Years ;;;
; N720EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 30 May 2021 ;opf American Eagle ; 720 ; 18.5 Years ;;;
; N722EV ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 7 May 2018 ;opf American Eagle ; 722 ; 18.3 Years ;;;
