;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; G-ZBKD ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 23 Nov 2015 ;lsd ; 6.3 Years ;;;
; G-ZBKE ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 27 Nov 2015 ;lsd ; 6.3 Years ;;;
; G-ZBKF ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 29 Jan 2016 ;; 6.1 Years ;;;
; G-ZBKG ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 29 Aug 2016 ;lsd ; 6.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; G-ZBKH ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 29 Jun 2016 ;; 6 Years ;;;
; G-ZBKI ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 21 Mar 2016 ;; 6 Years ;;;
; G-ZBKJ ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 28 Apr 2016 ;lsd ; 5.9 Years ;;;
; G-ZBKK ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 22 Jun 2016 ;; 5.7 Years ;;;
; G-ZBKL ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 20 Jul 2016 ;; 5.7 Years ;;;
; G-ZBKM ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 28 Jul 2016 ;lsd ; 5.6 Years ;;;
; G-ZBKN ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 7 Sep 2016 ;; 5.5 Years ;;;
; G-ZBKO ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 26 Sep 2016 ;; 5.5 Years ;;;
; G-ZBKP ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 6 Dec 2016 ;lsd ; 5.3 Years ;;;
; G-ZBKR ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 27 Mar 2018 ;lsd ; 4 Years ;;;
; G-ZBKS ;Boeing 787-9 Dreamliner; F8C42W39Y127 ; 31 May 2018 ;lsd ; 3.8 Years ;;;
; OY-NCI ;Dornier Do-328JET-300; Y32 ; 8 Nov 2018 ; Parked, opby SUN-AIR of Scandinavia ; 22 Years ;;;
; OY-NCL ;Dornier Do-328JET-310; Y32 ; 6 Jul 2007 ; Parked, opby SUN-AIR of Scandinavia ; 20.6 Years ;;;
; OY-NCM ;Dornier Do-328JET-310; Y32 ; 6 Oct 2006 ;opby SUN-AIR of Scandinavia ; 20.8 Years ;;;
; OY-NCN ;Dornier Do-328JET-310; Y32 ; 16 Mar 2007 ; Parked, opby SUN-AIR of Scandinavia ; 20.6 Years ;;;
; OY-NCO ;Dornier Do-328JET-310; Y32 ; 11 Jan 2016 ; Parked, opby SUN-AIR of Scandinavia ; 20 Years ;;;
; OY-NCP ;Dornier Do-328JET-300; Y32 ; 28 Jan 2010 ; Parked, opby SUN-AIR of Scandinavia ; 22.3 Years ;;;
; OY-NCU ;Dornier Do-328JET-300; Y32 ; 21 May 2013 ; Parked, opby SUN-AIR of Scandinavia ; 22.8 Years ;;;
; OY-NCW ;Dornier Do-328JET-300; Y32 ; 18 Feb 2013 ; Parked, opby SUN-AIR of Scandinavia ; 22.3 Years ;;;
; G-LCAA ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 30 Apr 2019 ;opby BA CityFlyer ; 10.6 Years ;;;
; G-LCAB ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 11 Jul 2019 ;opby BA CityFlyer ; 10.6 Years ;;;
; G-LCAC ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 20 Aug 2020 ;opby BA CityFlyer ; 10.1 Years ;;;
; G-LCAD ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 15 Oct 2020 ;opby BA CityFlyer ; 9.9 Years ;;;
; G-LCAE ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 22 Oct 2020 ;opby BA CityFlyer ; 9.8 Years ;;;
; G-LCAF ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 10 Dec 2020 ; Parked, opby BA CityFlyer ; 9.7 Years ;;;
; G-LCAG ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 21 May 2021 ;opby BA CityFlyer ; 9.6 Years ;;;
; G-LCAH ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 9 Sep 2021 ;opby BA CityFlyer ; 9.6 Years ;;;
; G-LCYJ ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 4 Mar 2010 ;opby BA CityFlyer ; 12.1 Years ;;;
; G-LCYK ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 8 Apr 2010 ;opby BA CityFlyer ; 12 Years ;;;
; G-LCYL ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 29 Apr 2010 ;opby BA CityFlyer ; 12 Years ;;;
; G-LCYM ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 27 May 2010 ; Parked, opby BA CityFlyer ; 11.9 Years ;;;
; G-LCYN ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 8 Nov 2010 ;opby BA CityFlyer, 700th E-Jet cs ; 11.4 Years ;;;
; G-LCYO ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 18 Apr 2011 ;opby BA CityFlyer ; 10.9 Years ;;;
; G-LCYP ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 25 Jun 2011 ;opby BA CityFlyer ; 10.7 Years ;;;
; G-LCYR ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 10 Aug 2012 ;opby BA CityFlyer ; 9.6 Years ;;;
; G-LCYS ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 29 May 2014 ;opby BA CityFlyer ; 7.8 Years ;;;
; G-LCYT ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 29 May 2014 ; Parked, opby BA CityFlyer ; 7.8 Years ;;;
; G-LCYU ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 4 Sep 2014 ;opby BA CityFlyer ; 7.6 Years ;;;
; G-LCYV ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 17 Dec 2015 ;opby BA CityFlyer ; 13.1 Years ;;;
; G-LCYW ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 31 May 2016 ;opby BA CityFlyer ; 14 Years ;;;
; G-LCYX ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 12 Jul 2016 ; Parked, opby BA CityFlyer ; 13.9 Years ;;;
; G-LCYZ ;Embraer ERJ-190SR (ERJ-190-100 SR); CY98 ; 3 May 2018 ; Parked, opby BA CityFlyer ; 11.3 Years ;;;
