;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N527EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 12 Aug 2019 ;opf American Eagle ; 527 ; 11.7 Years ;;;
; N528EG ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 25 Sep 2019 ;opf American Eagle ; 528 ; 11.7 Years ;;;
; N529EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 7 Sep 2019 ;opf American Eagle ; 529 ; 11.6 Years ;;;
; N530EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 26 Mar 2018 ; Parked, opf American Eagle ; 530 ; 11.6 Years ;;;
; N531EG ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 1 Nov 2019 ;opf American Eagle ; 531 ; 11.5 Years ;;;
; N532EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 23 Oct 2019 ;opf American Eagle ; 532 ; 11.5 Years ;;;
; N533AE ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 17 Nov 2019 ;opf American Eagle ; 533 ; 11.5 Years ;;;
; N534AE ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 26 May 2017 ;opf American Eagle ; 534 ; 11.5 Years ;;;
; N535EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 4 Dec 2019 ;opf American Eagle ; 535 ; 11.5 Years ;;;
; N536EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 23 Jan 2020 ;opf American Eagle ; 536 ; 11.4 Years ;;;
; N537EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 26 Apr 2017 ;opf American Eagle ; 537 ; 11.3 Years ;;;
; N538EG ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 4 Jan 2020 ;opf American Eagle ; 538 ; 11.3 Years ;;;
; N539EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 26 Jul 2017 ;opf American Eagle ; 539 ; 11.2 Years ;;;
; N540EG ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 24 Jun 2017 ;opf American Eagle ; 540 ; 11.2 Years ;;;
; N541EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 10 Feb 2020 ;opf American Eagle ; 541 ; 11.1 Years ;;;
; N542EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 25 Feb 2020 ;opf American Eagle ; 542 ; 11 Years ;;;
; N543EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 19 Mar 2020 ;opf American Eagle ; 543 ; 11 Years ;;;
; N544EA ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 24 Jun 2015 ;opf American Eagle ; 544 ; 11 Years ;;;
; N545PB ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 25 Sep 2015 ; Parked, opf American Eagle ; 545 ; 11 Years ;;;
; N546FF ;Bombardier CRJ-702ER (CL-600-2C10); C9Y56 ; 30 May 2015 ;opf American Eagle ; 546 ; 11 Years ;;;
; N702PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 23 Mar 2004 ;opf American Eagle ; 702 ; 18 Years ;;;
; N703PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 26 Mar 2004 ;opf American Eagle ; 703 ; 18 Years ;;;
; N705PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 30 Apr 2004 ; Parked, opf American Eagle ; 705 ; 17.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N706PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 8 Jul 2004 ;opf American Eagle ; 706 ; 17.8 Years ;;;
; N708PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 27 Aug 2004 ;opf American Eagle ; 708 ; 17.5 Years ;;;
; N709PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 27 Apr 2005 ;opf American Eagle ; 709 ; 17.5 Years ;;;
; N710PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Apr 2005 ;opf American Eagle ; 710 ; 17.4 Years ;;;
; N712PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 6 Apr 2005 ;opf American Eagle ; 712 ; 17.4 Years ;;;
; N716PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 13 Apr 2005 ;opf American Eagle ; 716 ; 17.4 Years ;;;
; N718PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 27 Jan 2005 ;opf American Eagle ; 718 ; 17.4 Years ;;;
; N719PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 13 Apr 2005 ;opf American Eagle ; 719 ; 17.4 Years ;;;
; N720PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 8 Apr 2005 ;opf American Eagle ; 720 ; 17.4 Years ;;;
; N723PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 31 Jan 2005 ;opf American Eagle ; 723 ; 17.3 Years ;;;
; N725PS ;Bombardier CRJ-701ER (CL-600-2C10); C9Y56 ; 31 Jan 2005 ;opf American Eagle ; 725 ; 17.2 Years ;;;
; N547NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Jun 2014 ;opf American Eagle ; 547 ; 7.8 Years ;;;
; N548NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Aug 2014 ; Parked, opf American Eagle ; 548 ; 7.8 Years ;;;
; N549NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 20 Jun 2014 ;opf American Eagle ; 549 ; 7.7 Years ;;;
; N550NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Jun 2014 ; Parked, opf American Eagle ; 550 ; 7.7 Years ;;;
; N551NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 22 Aug 2014 ;opf American Eagle ; 551 ; 7.6 Years ;;;
; N552NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 Aug 2014 ;opf American Eagle ; 552 ; 7.5 Years ;;;
; N553NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Sep 2014 ;opf American Eagle ; 553 ; 7.5 Years ;;;
; N554NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Sep 2014 ;opf American Eagle ; 554 ; 7.4 Years ;;;
; N555NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Oct 2014 ;opf American Eagle ; 555 ; 7.4 Years ;;;
; N556NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Oct 2014 ;opf American Eagle ; 556 ; 7.4 Years ;;;
; N557NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Nov 2014 ;opf American Eagle ; 557 ; 7.3 Years ;;;
; N558NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 19 Nov 2014 ;opf American Eagle ; 558 ; 7.3 Years ;;;
; N559NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Nov 2014 ;opf American Eagle ; 559 ; 7.3 Years ;;;
; N560NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 11 Dec 2014 ;opf American Eagle ; 560 ; 7.3 Years ;;;
; N561NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Dec 2014 ;opf American Eagle ; 561 ; 7.2 Years ;;;
; N562NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 19 Dec 2014 ;opf American Eagle ; 562 ; 7.2 Years ;;;
; N563NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Jan 2015 ;opf American Eagle ; 563 ; 7.1 Years ;;;
; N564NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 29 Jan 2015 ;opf American Eagle ; 564 ; 7.1 Years ;;;
; N565NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 3 Feb 2015 ;opf American Eagle ; 565 ; 7.1 Years ;;;
; N566NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 Feb 2015 ;opf American Eagle ; 566 ; 7.1 Years ;;;
; N567NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 18 Feb 2015 ;opf American Eagle ; 567 ; 7.1 Years ;;;
; N568NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Feb 2015 ;opf American Eagle ; 568 ; 7 Years ;;;
; N569NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Mar 2015 ;opf American Eagle ; 569 ; 7 Years ;;;
; N570NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 11 Mar 2015 ;opf American Eagle ; 570 ; 7 Years ;;;
; N571NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 Mar 2015 ;opf American Eagle ; 571 ; 7 Years ;;;
; N572NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 8 Apr 2015 ;opf American Eagle ; 572 ; 6.9 Years ;;;
; N573NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 9 Apr 2015 ;opf American Eagle ; 573 ; 6.9 Years ;;;
; N574NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 May 2015 ;opf American Eagle ; 574 ; 6.9 Years ;;;
; N575NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 May 2015 ;opf American Eagle ; 575 ; 6.9 Years ;;;
; N576NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 May 2015 ;opf American Eagle ; 576 ; 6.8 Years ;;;
; N577NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Nov 2015 ;opf American Eagle ; 577 ; 6.4 Years ;;;
; N578NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Nov 2015 ;opf American Eagle ; 578 ; 6.4 Years ;;;
; N579NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 24 Nov 2015 ;opf American Eagle ; 579 ; 6.4 Years ;;;
; N580NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 8 Dec 2015 ;opf American Eagle ; 580 ; 6.3 Years ;;;
; N581NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 16 Dec 2015 ;opf American Eagle ; 581 ; 6.3 Years ;;;
; N582NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Dec 2015 ;opf American Eagle ; 582 ; 6.3 Years ;;;
; N583NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Feb 2016 ;opf American Eagle ; 583 ; 6.3 Years ;;;
; N584NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Feb 2016 ;opf American Eagle ; 584 ; 6.3 Years ;;;
; N585NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 11 Feb 2016 ;opf American Eagle ; 585 ; 6.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N586NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Mar 2016 ;opf American Eagle ; 586 ; 6.2 Years ;;;
; N587NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 14 Apr 2016 ;opf American Eagle ; 587 ; 6.2 Years ;;;
; N588NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Mar 2016 ;opf American Eagle ; 588 ; 6.1 Years ;;;
; N589NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 2 Mar 2016 ;opf American Eagle ; 589 ; 6.1 Years ;;;
; N590NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 Apr 2016 ;opf American Eagle ; 590 ; 6.1 Years ;;;
; N591NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Mar 2016 ;opf American Eagle ; 591 ; 6.1 Years ;;;
; N592NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 May 2016 ;opf American Eagle ; 592 ; 5.9 Years ;;;
; N593NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 11 May 2016 ;opf American Eagle ; 593 ; 5.8 Years ;;;
; N594NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 May 2016 ;opf American Eagle ; 594 ; 5.8 Years ;;;
; N595NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 8 Jun 2016 ;opf American Eagle ; 595 ; 5.8 Years ;;;
; N596NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 29 Jun 2016 ;opf American Eagle ; 596 ; 5.7 Years ;;;
; N597NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Jun 2016 ;opf American Eagle ; 597 ; 5.7 Years ;;;
; N598NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 14 Jul 2016 ;opf American Eagle ; 598 ; 5.7 Years ;;;
; N599NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Jul 2016 ;opf American Eagle ; 599 ; 5.6 Years ;;;
; N600NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 3 Aug 2016 ;opf American Eagle ; 600 ; 5.6 Years ;;;
; N601EN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 Apr 2019 ;opf American Eagle ; 601 ; 2.9 Years ;;;
; N602NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 24 May 2019 ;opf American Eagle ; 602 ; 2.8 Years ;;;
; N603NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 May 2019 ;opf American Eagle ; 603 ; 2.8 Years ;;;
; N604NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 31 May 2019 ;opf American Eagle ; 604 ; 2.8 Years ;;;
; N605NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Jun 2019 ;opf American Eagle ; 605 ; 2.7 Years ;;;
; N606NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 16 Aug 2019 ;opf American Eagle ; 606 ; 2.6 Years ;;;
; N607NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 29 Aug 2019 ;opf American Eagle ; 607 ; 2.5 Years ;;;
; N608NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 19 Sep 2019 ;opf American Eagle ; 608 ; 2.5 Years ;;;
; N609NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Oct 2019 ;opf American Eagle ; 609 ; 2.4 Years ;;;
; N610NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Nov 2019 ;opf American Eagle ; 610 ; 2.3 Years ;;;
; N611NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 Dec 2019 ;opf American Eagle ; 611 ; 2.4 Years ;;;
; N612NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Dec 2019 ;opf American Eagle ; 612 ; 2.3 Years ;;;
; N613NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 20 Feb 2020 ;opf American Eagle ; 613 ; 2.1 Years ;;;
; N614NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 12 Mar 2020 ;opf American Eagle ; 614 ; 2 Years ;;;
; N615NN ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 Mar 2020 ;opf American Eagle ; 615 ; 2 Years ;;;
