;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EPT ;Boeing 777-31HER; C42Y386 ; 17 Oct 2016 ;; 5.5 Years ;;;
; A6-EPU ;Boeing 777-31HER; F8C42Y310 ; 4 Nov 2016 ;Expo 2020 (Sustainability / Green) cs ; 5.4 Years ;;;
; A6-EPV ;Boeing 777-31HER; F8C42Y306 ; 19 Dec 2016 ;; 5.3 Years ;;;
; A6-EPW ;Boeing 777-31HER; F8C42Y306 ; 21 Dec 2016 ;; 5.3 Years ;;;
; A6-EPX ;Boeing 777-31HER; F8C42Y306 ; 23 Dec 2016 ;; 5.2 Years ;;;
; A6-EPY ;Boeing 777-31HER; F8C42Y306 ; 10 Feb 2017 ;; 5.2 Years ;;;
; A6-EPZ ;Boeing 777-31HER; F8C42Y306 ; 31 Mar 2017 ;; 5.1 Years ;;;
; A6-EQA ;Boeing 777-31HER; F8C42Y306 ; 31 Mar 2017 ;; 4.9 Years ;;;
; A6-EQB ;Boeing 777-31HER; F8C42Y306 ; 30 May 2017 ;; 4.8 Years ;;;
; A6-EQC ;Boeing 777-31HER; F8C42Y306 ; 12 Jun 2017 ;; 4.8 Years ;;;
; A6-EQD ;Boeing 777-31HER; F8C42Y306 ; 23 Jun 2017 ;; 4.7 Years ;;;
; A6-EQE ;Boeing 777-31HER; F8C42Y306 ; 18 Aug 2017 ;; 4.6 Years ;;;
; A6-EQF ;Boeing 777-31HER; F8C42Y306 ; 30 Aug 2017 ; Parked, lsd ; 4.5 Years ;;;
; A6-EQG ;Boeing 777-31HER; F8C42Y306 ; 28 Sep 2017 ;; 4.5 Years ;;;
; A6-EQH ;Boeing 777-31HER; F6C42Y306 ; 3 Nov 2017 ;lsd ; 4.4 Years ;;;
; A6-EQI ;Boeing 777-31HER; F6C42Y306 ; 30 Nov 2017 ;; 4.3 Years ;;;
; A6-EQJ ;Boeing 777-31HER; F6C42Y306 ; 29 Dec 2017 ;; 4.2 Years ;;;
; A6-EQK ;Boeing 777-31HER; F6C42Y306 ; 7 May 2018 ;; 3.9 Years ;;;
; A6-EQL ;Boeing 777-31HER; F6C42Y306 ; 14 Jun 2018 ;; 3.8 Years ;;;
; A6-EQM ;Boeing 777-31HER; F6C42Y306 ; 29 Jun 2018 ;Year of the Fiftieth cs ; 3.7 Years ;;;
; A6-EQN ;Boeing 777-31HER; F6C42Y306 ; 3 Aug 2018 ;; 3.6 Years ;;;
; A6-EQO ;Boeing 777-300ER; F6C42Y306 ; 28 Sep 2018 ;; 3.5 Years ;;;
; A6-EQP ;Boeing 777-300ER; F6C42Y306 ; 30 Nov 2018 ;; 3.4 Years ;;;
; A6-EZA ;Boeing 777-9;; On Order ;;;;;
; A6-EZD ;Boeing 777-9;; On Order ;;;;;
; A6-EZQ ;Boeing 777-9;; On Order ;;;;;
; A6-EZS ;Boeing 777-9;; On Order ;;;;;
; A6- ;Boeing 777-9;; On Order ;;;;;
; A6- ;Boeing 777-9;; On Order ;;;;;
; A6-EFH ;Boeing 777-F1H; Cargo ; 28 Sep 2012 ;lsd ; 9.5 Years ;;;
; A6-EFI ;Boeing 777-F1H; Cargo ; 29 Nov 2012 ;lsd ; 9.3 Years ;;;
; A6-EFJ ;Boeing 777-F1H; Cargo ; 19 Dec 2012 ;lsd ; 9.2 Years ;;;
; A6-EFK ;Boeing 777-F1H; Cargo ; 28 Mar 2013 ;lsd ; 9 Years ;;;
; A6-EFL ;Boeing 777-F1H; Cargo ; 20 Sep 2013 ;lsd ; 8.5 Years ;;;
; A6-EFM ;Boeing 777-F1H; Cargo ; 18 Oct 2013 ;lsd ; 8.4 Years ;;;
; A6-EFN ;Boeing 777-F1H; Cargo ; 25 Jun 2014 ;lsd ; 7.7 Years ;;;
; A6-EFO ;Boeing 777-F1H; Cargo ; 31 Oct 2014 ;lsd ; 7.4 Years ;;;
; A6-EFS ;Boeing 777-F1H; Cargo ; 31 Aug 2015 ;lsd ; 6.6 Years ;;;
