;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N927XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 927 ; 13.7 Years ;;;
; N928XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 928 ; 13.6 Years ;;;
; N929XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 929 ; 13.6 Years ;;;
; N930XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 930 ; 13.5 Years ;;;
; N931XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 931 ; 13.5 Years ;;;
; N932XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 932 ; 13.5 Years ;;;
; N933XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 933 ; 13.5 Years ;;;
; N934XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 934 ; 13.5 Years ;;;
; N935XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 935 ; 13.4 Years ;;;
; N936XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 936 ; 13.4 Years ;;;
; N937XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 937 ; 13.2 Years ;;;
