;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N850NN ;Boeing 737-823(WL); C16Y156 ; 31 Aug 2010 ;lsd ; 3GE ; 11.6 Years ;;;
; N851NN ;Boeing 737-823(WL); C16Y156 ; 13 Sep 2010 ;lsd ; 3GF ; 11.5 Years ;;;
; N852NN ;Boeing 737-823(WL); C16Y156 ; 15 Sep 2010 ;lsd ; 3GG ; 11.5 Years ;;;
; N853NN ;Boeing 737-823(WL); C16Y156 ; 23 Sep 2010 ;lsd ; 3GH ; 11.5 Years ;;;
; N854NN ;Boeing 737-823(WL); C16Y156 ; 30 Sep 2010 ;lsd ; 3GJ ; 11.5 Years ;;;
; N855NN ;Boeing 737-823(WL); C16Y156 ; 8 Oct 2010 ;lsd ; 3GK ; 11.4 Years ;;;
; N856NN ;Boeing 737-823(WL); C16Y156 ; 15 Oct 2010 ;lsd ; 3GL ; 11.4 Years ;;;
; N857NN ;Boeing 737-823(WL); C16Y156 ; 22 Oct 2010 ;lsd ; 3GM ; 11.4 Years ;;;
; N858NN ;Boeing 737-823(WL); C16Y156 ; 26 Oct 2010 ;lsd ; 3GN ; 11.4 Years ;;;
; N859NN ;Boeing 737-823(WL); C16Y156 ; 10 Nov 2010 ;lsd ; 3GP ; 11.4 Years ;;;
; N860NN ;Boeing 737-823(WL); C16Y156 ; 17 Nov 2010 ;lsd ; 3GR ; 11.3 Years ;;;
; N861NN ;Boeing 737-823(WL); C16Y156 ; 19 Nov 2010 ;lsd ; 3GS ; 11.3 Years ;;;
; N862NN ;Boeing 737-823(WL); C16Y156 ; 30 Nov 2010 ;lsd ; 3GT ; 11.3 Years ;;;
; N863NN ;Boeing 737-823(WL); C16Y156 ; 3 Dec 2010 ;lsd ; 3GU ; 11.3 Years ;;;
; N864NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2010 ;lsd ; 3GV ; 11.3 Years ;;;
; N865NN ;Boeing 737-823(WL); C16Y156 ; 16 Dec 2010 ;lsd ; 3GW ; 11.2 Years ;;;
; N866NN ;Boeing 737-823(WL); C16Y156 ; 23 Dec 2010 ;lsd ; 3GX ; 11.2 Years ;;;
; N867NN ;Boeing 737-823(WL); C16Y156 ; 24 May 2011 ;lsd ; 3GY ; 10.9 Years ;;;
; N868NN ;Boeing 737-823(WL); C16Y156 ; 9 Jun 2011 ;lsd ; 3HA ; 10.8 Years ;;;
; N869NN ;Boeing 737-823(WL); C16Y156 ; 1 Jul 2011 ;lsd ; 3HB ; 10.7 Years ;;;
; N871NN ;Boeing 737-823(WL); C16Y156 ; 12 Aug 2011 ;lsd ; 3HC ; 10.6 Years ;;;
; N872NN ;Boeing 737-823(WL); C16Y156 ; 23 Aug 2011 ;lsd ; 3HD ; 10.6 Years ;;;
; N870NN ;Boeing 737-823(WL); C16Y156 ; 26 Aug 2011 ;lsd ; 3HE ; 10.6 Years ;;;
; N874NN ;Boeing 737-823(WL); C16Y156 ; 9 Sep 2011 ;lsd ; 3HF ; 10.5 Years ;;;
; N873NN ;Boeing 737-823(WL); C16Y156 ; 20 Sep 2011 ;lsd ; 3HG ; 10.5 Years ;;;
; N875NN ;Boeing 737-823(WL); C16Y156 ; 29 Sep 2011 ;lsd ; 3HH ; 10.5 Years ;;;
; N876NN ;Boeing 737-823(WL); C16Y156 ; 7 Oct 2011 ;lsd ; 3HJ ; 10.4 Years ;;;
; N877NN ;Boeing 737-823(WL); C16Y156 ; 21 Oct 2011 ;lsd ; 3HK ; 10.4 Years ;;;
; N878NN ;Boeing 737-823(WL); C16Y156 ; 3 Nov 2011 ;lsd ; 3HL ; 10.4 Years ;;;
; N879NN ;Boeing 737-823(WL); C16Y156 ; 15 Nov 2011 ;lsd ; 3HM ; 10.3 Years ;;;
; N880NN ;Boeing 737-823(WL); C16Y156 ; 7 Dec 2011 ;lsd ; 3HN ; 10.3 Years ;;;
; N881NN ;Boeing 737-823(WL); C16Y156 ; 13 Dec 2011 ;lsd ; 3HP ; 10.3 Years ;;;
; N882NN ;Boeing 737-823(WL); C16Y156 ; 30 Jan 2012 ;lsd ; 3HR ; 10.2 Years ;;;
; N883NN ;Boeing 737-823(WL); C16Y156 ; 3 Feb 2012 ;lsd ; 3HS ; 10.2 Years ;;;
; N884NN ;Boeing 737-823(WL); C16Y156 ; 7 Feb 2012 ;lsd ; 3HT ; 10.1 Years ;;;
; N885NN ;Boeing 737-823(WL); C16Y156 ; 24 Feb 2012 ;lsd ; 3HU ; 10.1 Years ;;;
; N886NN ;Boeing 737-823(WL); C16Y156 ; 8 Mar 2012 ;lsd ; 3HV ; 10 Years ;;;
; N887NN ;Boeing 737-823(WL); C16Y156 ; 20 Mar 2012 ;lsd ; 3HW ; 10 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N889NN ;Boeing 737-823(WL); C16Y156 ; 3 Apr 2012 ;lsd ; 3HX ; 10 Years ;;;
; N890NN ;Boeing 737-823(WL); C16Y156 ; 17 Apr 2012 ;lsd ; 3HY ; 9.9 Years ;;;
; N891NN ;Boeing 737-823(WL); C16Y156 ; 8 May 2012 ;lsd ; 3JA ; 9.9 Years ;;;
; N892NN ;Boeing 737-823(WL); C16Y156 ; 22 May 2012 ;lsd ; 3JB ; 9.8 Years ;;;
; N893NN ;Boeing 737-823(WL); C16Y156 ; 5 Jun 2012 ;lsd ; 3JC ; 9.8 Years ;;;
; N894NN ;Boeing 737-823(WL); C16Y156 ; 15 Jun 2012 ;lsd ; 3JD ; 9.7 Years ;;;
; N895NN ;Boeing 737-823(WL); C16Y156 ; 3 Jul 2012 ;lsd ; 3JE ; 9.7 Years ;;;
; N896NN ;Boeing 737-823(WL); C16Y156 ; 16 Jul 2012 ;lsd ; 3JF ; 9.7 Years ;;;
; N897NN ;Boeing 737-823(WL); C16Y156 ; 20 Nov 2012 ;lsd ; 3JG ; 9.7 Years ;;;
; N898NN ;Boeing 737-823(WL); C16Y156 ; 7 Aug 2012 ;lsd ; 3JH ; 9.6 Years ;;;
; N899NN ;Boeing 737-823(WL); C16Y156 ; 20 Aug 2012 ;lsd ; 3JJ ; 9.6 Years ;;;
; N901NN ;Boeing 737-823(WL); C16Y156 ; 5 Sep 2012 ;lsd ; 3JK ; 9.5 Years ;;;
; N902NN ;Boeing 737-823(WL); C16Y156 ; 13 Sep 2012 ;lsd ; 3JL ; 9.5 Years ;;;
; N903NN ;Boeing 737-823(WL); C16Y156 ; 25 Sep 2012 ;lsd ; 3JM ; 9.5 Years ;;;
; N904NN ;Boeing 737-823(WL); C16Y156 ; 4 Oct 2012 ;lsd ; 3JN ; 9.4 Years ;;;
; N905NN ;Boeing 737-823(WL); C16Y156 ; 16 Oct 2012 ;lsd, AstroJet Retro cs ; 3JP ; 9.4 Years ;;;
; N906NN ;Boeing 737-823(WL); C16Y156 ; 30 Oct 2012 ;lsd ; 3JR ; 9.4 Years ;;;
; N907NN ;Boeing 737-823(WL); C16Y156 ; 6 Nov 2012 ; Parked, lsd ; 3JS ; 9.4 Years ;;;
; N908NN ;Boeing 737-823(WL); C16Y156 ; 19 Nov 2012 ;lsd ; 3JT ; 9.3 Years ;;;
; N909NN ;Boeing 737-823(WL); C16Y156 ; 4 Dec 2012 ; Parked, lsd ; 3JU ; 9.3 Years ;;;
; N910NN ;Boeing 737-823(WL); C16Y156 ; 11 Dec 2012 ;; 3JV ; 9.3 Years ;;;
; N912NN ;Boeing 737-823(WL); C16Y156 ; 20 Dec 2012 ;lsd ; 3JW ; 9.2 Years ;;;
; N913NN ;Boeing 737-823(WL); C16Y156 ; 22 Jan 2013 ;lsd ; 3JX ; 9.2 Years ;;;
; N914NN ;Boeing 737-823(WL); C16Y156 ; 25 Jan 2013 ;lsd ; 3JY ; 9.1 Years ;;;
; N915NN ;Boeing 737-823(WL); C16Y156 ; 31 Jan 2013 ;lsd, TWA Heritage cs ; 3KA ; 9.1 Years ;;;
; N916NN ;Boeing 737-823(WL); C16Y156 ; 8 Feb 2013 ;lsd, Reno Air Heritage cs ; 3KB ; 9.1 Years ;;;
; N917NN ;Boeing 737-823(WL); C16Y156 ; 14 Feb 2013 ;lsd, AirCal Heritage cs ; 3KC ; 9.1 Years ;;;
; N918NN ;Boeing 737-823(WL); C16Y156 ; 26 Feb 2013 ;; 3KD ; 9.1 Years ;;;
; N919NN ;Boeing 737-823(WL); C16Y156 ; 7 Mar 2013 ;lsd, oneworld cs ; 3KE ; 9 Years ;;;
; N920NN ;Boeing 737-823(WL); C16Y156 ; 14 Mar 2013 ;lsd ; 3KF ; 9 Years ;;;
; N921NN ;Boeing 737-823(WL); C16Y156 ; 28 Mar 2013 ;lsd, American Heritage cs ; 3KG ; 9 Years ;;;
; N922NN ;Boeing 737-823(WL); C16Y156 ; 5 Apr 2013 ; Parked, lsd ; 3KH ; 8.9 Years ;;;
; N923NN ;Boeing 737-823(WL); C16Y156 ; 11 Apr 2013 ;lsd ; 3KJ ; 8.9 Years ;;;
; N924NN ;Boeing 737-823(WL); C16Y156 ; 2 May 2013 ;lsd ; 3KK ; 8.9 Years ;;;
; N925NN ;Boeing 737-823(WL); C16Y156 ; 9 May 2013 ;lsd ; 3KL ; 8.9 Years ;;;
; N926NN ;Boeing 737-823(WL); C16Y156 ; 16 May 2013 ;lsd ; 3KM ; 8.8 Years ;;;
; N927NN ;Boeing 737-823(WL); C16Y156 ; 24 May 2013 ;lsd ; 3KN ; 8.8 Years ;;;
; N928NN ;Boeing 737-823(WL); C16Y156 ; 6 Jun 2013 ;lsd ; 3KP ; 8.8 Years ;;;
; N929NN ;Boeing 737-823(WL); C16Y156 ; 13 Jun 2013 ;lsd ; 3KR ; 8.8 Years ;;;
; N930NN ;Boeing 737-823(WL); C16Y156 ; 25 Jun 2013 ;lsd ; 3KS ; 8.7 Years ;;;
; N931NN ;Boeing 737-823(WL); C16Y156 ; 12 Jul 2013 ;lsd ; 3KT ; 8.7 Years ;;;
; N932NN ;Boeing 737-823(WL); C16Y156 ; 18 Jul 2013 ;lsd ; 3KU ; 8.7 Years ;;;
; N933NN ;Boeing 737-823(WL); C16Y156 ; 25 Jul 2013 ;lsd ; 3KV ; 8.6 Years ;;;
; N934NN ;Boeing 737-823(WL); C16Y156 ; 12 Aug 2013 ;lsd ; 3KW ; 8.6 Years ;;;
; N935NN ;Boeing 737-823(WL); C16Y156 ; 12 Aug 2013 ;lsd ; 3KX ; 8.6 Years ;;;
; N936NN ;Boeing 737-823(WL); C16Y156 ; 30 Aug 2013 ;lsd ; 3KY ; 8.6 Years ;;;
; N937NN ;Boeing 737-823(WL); C16Y156 ; 6 Sep 2013 ;lsd ; 3LA ; 8.5 Years ;;;
; N938NN ;Boeing 737-823(WL); C16Y156 ; 13 Sep 2013 ;lsd ; 3LB ; 8.5 Years ;;;
; N939NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2013 ;lsd ; 3LC ; 8.4 Years ;;;
; N940NN ;Boeing 737-823(WL); C16Y156 ; 11 Dec 2013 ;lsd ; 3LD ; 8.4 Years ;;;
; N941NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2013 ;lsd ; 3LE ; 8.3 Years ;;;
; N942NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2013 ;lsd ; 3LF ; 8.3 Years ;;;
; N943NN ;Boeing 737-823(WL); C16Y156 ; 17 Dec 2013 ;lsd ; 3LG ; 8.2 Years ;;;
; N944NN ;Boeing 737-823(WL); C16Y156 ; 10 Jan 2014 ;lsd ; 3LH ; 8.2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N945NN ;Boeing 737-823(WL); C16Y156 ; 28 Jan 2014 ;lsd ; 3LJ ; 8.1 Years ;;;
; N946NN ;Boeing 737-823(WL); C16Y156 ; 4 Feb 2014 ;lsd ; 3LK ; 8.1 Years ;;;
; N947NN ;Boeing 737-823(WL); C16Y156 ; 5 Mar 2014 ;lsd ; 3LL ; 8 Years ;;;
; N948NN ;Boeing 737-823(WL); C16Y156 ; 21 Mar 2014 ;lsd ; 3LM ; 8 Years ;;;
; N949NN ;Boeing 737-823(WL); C16Y156 ; 17 Apr 2014 ;lsd ; 3LN ; 7.9 Years ;;;
; N950NN ;Boeing 737-823(WL); C16Y156 ; 1 May 2014 ;lsd ; 3LP ; 7.9 Years ;;;
; N951NN ;Boeing 737-823(WL); C16Y156 ; 28 May 2014 ;lsd ; 3LR ; 7.8 Years ;;;
; N952NN ;Boeing 737-823(WL); C16Y156 ; 13 Jun 2014 ;lsd ; 3LS ; 7.8 Years ;;;
; N953NN ;Boeing 737-823(WL); C16Y156 ; 3 Jun 2014 ;lsd ; 3LT ; 7.8 Years ;;;
; N954NN ;Boeing 737-823(WL); C16Y156 ; 11 Jul 2014 ;lsd ; 3LU ; 7.7 Years ;;;
; N955NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2014 ;lsd ; 3LV ; 7.3 Years ;;;
; N956NN ;Boeing 737-823(WL); C16Y156 ; 7 Aug 2014 ;lsd ; 3LW ; 7.6 Years ;;;
; N957NN ;Boeing 737-823(WL); C16Y156 ; 9 Sep 2014 ;lsd ; 3LX ; 7.5 Years ;;;
; N958NN ;Boeing 737-823(WL); C16Y156 ; 9 Oct 2014 ;lsd ; 3LY ; 7.4 Years ;;;
; N959NN ;Boeing 737-823(WL); C16Y156 ; 28 Oct 2014 ;lsd ; 3MA ; 7.4 Years ;;;
; N960NN ;Boeing 737-823(WL); C16Y156 ; 7 Nov 2014 ;lsd ; 3MB ; 7.4 Years ;;;
; N961NN ;Boeing 737-823(WL); C16Y156 ; 18 Nov 2014 ;lsd ; 3MC ; 7.3 Years ;;;
; N962NN ;Boeing 737-823(WL); C16Y156 ; 9 Dec 2014 ;lsd ; 3MD ; 7.3 Years ;;;
; N963NN ;Boeing 737-823(WL); C16Y156 ; 22 Dec 2014 ;lsd ; 3ME ; 7.2 Years ;;;
; N964NN ;Boeing 737-823(WL); C16Y156 ; 13 Jan 2015 ; Parked ; 3MF ; 7.2 Years ;;;
; N965NN ;Boeing 737-823(WL); C16Y144 ; 29 Jan 2015 ;; 3MG ; 7.1 Years ;;;
; N966NN ;Boeing 737-823(WL); C16Y144 ; 24 Feb 2015 ;; 3MH ; 7 Years ;;;
; N967NN ;Boeing 737-823(WL); C16Y144 ; 6 Mar 2015 ;; 3MJ ; 7 Years ;;;
; N968NN ;Boeing 737-823(WL); C16Y144 ; 6 Apr 2015 ;; 3MK ; 6.9 Years ;;;
; N969NN ;Boeing 737-823(WL); C16Y156 ; 14 Apr 2015 ;; 3ML ; 6.9 Years ;;;
; N970NN ;Boeing 737-823(WL); C16Y156 ; 12 May 2015 ;; 3MM ; 6.9 Years ;;;
; N971NN ;Boeing 737-823(WL); C16Y156 ; 19 May 2015 ;; 3MN ; 6.8 Years ;;;
; N972NN ;Boeing 737-823(WL); C16Y156 ; 18 Jun 2015 ;; 3MP ; 6.7 Years ;;;
; N973NN ;Boeing 737-823(WL); C16Y156 ; 22 Jun 2015 ;; 3MR ; 6.7 Years ;;;
; N976NN ;Boeing 737-823(WL); C16Y156 ; 12 Aug 2015 ;lsd ; 3MU ; 6.6 Years ;;;
; N977NN ;Boeing 737-823(WL); C16Y156 ; 11 Sep 2015 ;; 3MV ; 6.5 Years ;;;
; N978NN ;Boeing 737-823(WL); C16Y156 ; 15 Sep 2015 ;; 3MW ; 6.5 Years ;;;
; N979NN ;Boeing 737-823(WL); C16Y144 ; 2 Oct 2015 ;; 3MX ; 6.4 Years ;;;
; N980NN ;Boeing 737-823(WL); C16Y144 ; 13 Nov 2015 ;; 3MY ; 6.3 Years ;;;
; N981NN ;Boeing 737-823(WL); C16Y144 ; 20 Nov 2015 ;; 3NA ; 6.3 Years ;;;
; N982NN ;Boeing 737-823(WL); C16Y156 ; 4 Dec 2015 ;; 3NB ; 6.3 Years ;;;
; N983NN ;Boeing 737-823(WL); C16Y156 ; 10 Dec 2015 ;; 3NC ; 6.3 Years ;;;
; N984NN ;Boeing 737-823(WL); C16Y156 ; 15 Jan 2016 ;; 3ND ; 6.2 Years ;;;
; N985NN ;Boeing 737-823(WL); C16Y156 ; 27 Jan 2016 ;; 3NE ; 6.1 Years ;;;
; N986NN ;Boeing 737-823(WL); C16Y156 ; 22 Feb 2016 ;; 3NF ; 6.1 Years ;;;
; N987NN ;Boeing 737-823(WL); C16Y156 ; 4 Mar 2016 ;; 3NG ; 6 Years ;;;
; N988NN ;Boeing 737-823(WL); C16Y144 ; 21 Mar 2016 ;; 3NH ; 6 Years ;;;
; N989NN ;Boeing 737-823(WL); C16Y156 ; 11 Apr 2016 ;; 3NJ ; 5.9 Years ;;;
; N990NN ;Boeing 737-823(WL); C16Y156 ; 3 May 2016 ;; 3NK ; 5.9 Years ;;;
; N991NN ;Boeing 737-823(WL); C16Y156 ; 13 May 2016 ;; 3NL ; 5.8 Years ;;;
; N992NN ;Boeing 737-823(WL); C16Y156 ; 7 Jun 2016 ;; 3NM ; 5.8 Years ;;;
; N993NN ;Boeing 737-823(WL); C16Y156 ; 21 Jun 2016 ;; 3NN ; 5.7 Years ;;;
; N994NN ;Boeing 737-823(WL); C16Y156 ; 14 Jul 2016 ;; 3NP ; 5.7 Years ;;;
; N995NN ;Boeing 737-823(WL); C16Y156 ; 22 Jul 2016 ;; 3NR ; 5.6 Years ;;;
; N996NN ;Boeing 737-823(WL); C16Y156 ; 24 Aug 2016 ;; 3NS ; 5.6 Years ;;;
; N997NN ;Boeing 737-823(WL); C16Y156 ; 2 Sep 2016 ;; 3NT ; 5.5 Years ;;;
; N998NN ;Boeing 737-823(WL); C16Y156 ; 27 Sep 2016 ;; 3NU ; 5.5 Years ;;;
; N200NV ;Boeing 737-823(WL); C16Y156 ; 7 Oct 2016 ;; 3NV ; 5.4 Years ;;;
; N301NW ;Boeing 737-823(WL); C16Y156 ; 7 Nov 2016 ;; 3NW ; 5.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N305NX ;Boeing 737-823(WL); C16Y156 ; 14 Nov 2016 ;; 3NX ; 5.3 Years ;;;
; N306NY ;Boeing 737-823(WL); C16Y144 ; 13 Dec 2016 ;; 3NY ; 5.3 Years ;;;
; N301PA ;Boeing 737-823(WL); C16Y144 ; 21 Dec 2016 ;; 3PA ; 5.2 Years ;;;
; N306PB ;Boeing 737-823(WL); C16Y144 ; 24 Jan 2017 ;; 3PB ; 5.2 Years ;;;
; N309PC ;Boeing 737-823(WL); C16Y144 ; 30 Jan 2017 ;; 3PC ; 5.1 Years ;;;
; N314PD ;Boeing 737-823(WL); C16Y144 ; 13 Feb 2017 ;; 3PD ; 5.1 Years ;;;
; N315PE ;Boeing 737-823(WL); C16Y144 ; 3 Mar 2017 ;; 3PE ; 5 Years ;;;
; N316PF ;Boeing 737-823(WL); C16Y144 ; 28 Mar 2017 ;; 3PF ; 5 Years ;;;
; N317PG ;Boeing 737-823(WL); C16Y144 ; 7 Apr 2017 ;; 3PG ; 4.9 Years ;;;
; N335PH ;Boeing 737-823(WL); C16Y144 ; 8 May 2017 ;; 3PH ; 4.9 Years ;;;
; N337PJ ;Boeing 737-823(WL); C16Y144 ; 23 May 2017 ;; 3PJ ; 4.8 Years ;;;
; N338PK ;Boeing 737-823(WL); C16Y144 ; 7 Jun 2017 ;; 3PK ; 4.8 Years ;;;
; N339PL ;Boeing 737-823(WL); C16Y144 ; 22 Jun 2017 ;; 3PL ; 4.7 Years ;;;
; N342PM ;Boeing 737-823(WL); C16Y144 ; 7 Jul 2017 ;; 3PM ; 4.7 Years ;;;
; N343PN ;Boeing 737-823(WL); C16Y144 ; 28 Jul 2017 ;; 3PN ; 4.6 Years ;;;
; N344PP ;Boeing 737-823(WL); C16Y144 ; 18 Aug 2017 ;; 3PP ; 4.6 Years ;;;
; N346PR ;Boeing 737-823(WL); C16Y144 ; 11 Sep 2017 ;; 3PR ; 4.5 Years ;;;
; N352PS ;Boeing 737-823(WL); C16Y144 ; 26 Sep 2017 ;; 3PS ; 4.5 Years ;;;
; N354PT ;Boeing 737-823(WL); C16Y144 ; 10 Oct 2017 ;; 3PT ; 4.4 Years ;;;
; N355PU ;Boeing 737-823(WL); C16Y144 ; 7 Nov 2017 ;; 3PU ; 4.3 Years ;;;
; N357PV ;Boeing 737-823(WL); C16Y144 ; 29 Nov 2017 ;; 3PV ; 4.3 Years ;;;
; N358PW ;Boeing 737-823(WL); C16Y144 ; 8 Dec 2017 ;; 3PW ; 4.3 Years ;;;
; N359PX ;Boeing 737-823(WL); C16Y144 ; 12 Dec 2017 ;; 3PX ; 4.2 Years ;;;
; N324RA ;Boeing 737-8 MAX; C16Y156 ; 28 Sep 2017 ;; 3RA ; 4.5 Years ;;;
; N304RB ;Boeing 737-8 MAX; C16Y156 ; 30 Oct 2017 ;; 3RB ; 4.4 Years ;;;
; N306RC ;Boeing 737-8 MAX; C16Y156 ; 4 Dec 2017 ;; 3RC ; 4.3 Years ;;;
; N308RD ;Boeing 737-8 MAX; C16Y156 ; 22 Dec 2017 ;; 3RD ; 4.2 Years ;;;
; N303RE ;Boeing 737-8 MAX; C16Y156 ; 20 Feb 2018 ;; 3RE ; 4.1 Years ;;;
; N310RF ;Boeing 737-8 MAX; C16Y156 ; 7 Mar 2018 ;; 3RF ; 4 Years ;;;
; N303RG ;Boeing 737-8 MAX; C16Y156 ; 26 Mar 2018 ;; 3RG ; 4 Years ;;;
; N314RH ;Boeing 737-8 MAX; C16Y156 ; 11 May 2018 ;; 3RH ; 3.9 Years ;;;
; N315RJ ;Boeing 737-8 MAX; C16Y156 ; 18 May 2018 ;; 3RJ ; 3.8 Years ;;;
; N316RK ;Boeing 737-8 MAX; C16Y156 ; 6 Jun 2018 ;; 3RK ; 3.8 Years ;;;
; N321RL ;Boeing 737-8 MAX; C16Y156 ; 28 Jun 2018 ;; 3RL ; 3.7 Years ;;;
; N323RM ;Boeing 737-8 MAX; C16Y156 ; 12 Jul 2018 ;; 3RM ; 3.7 Years ;;;
; N324RN ;Boeing 737-8 MAX; C16Y156 ; 23 Aug 2018 ;; 3RN ; 3.6 Years ;;;
; N326RP ;Boeing 737-8 MAX; C16Y156 ; 31 Aug 2018 ;; 3RP ; 3.5 Years ;;;
; N328RR ;Boeing 737-8 MAX; C16Y156 ; 21 Sep 2018 ;; 3RR ; 3.5 Years ;;;
; N338RS ;Boeing 737-8 MAX; C16Y156 ; 31 Oct 2018 ;; 3RS ; 3.4 Years ;;;
; N335RT ;Boeing 737-8 MAX; C16Y156 ; 18 Dec 2018 ; Parked ; 3RT ; 3.2 Years ;;;
; N336RU ;Boeing 737-8 MAX; C16Y156 ; 11 Dec 2018 ;; 3RU ; 3.3 Years ;;;
; N350RV ;Boeing 737-8 MAX; C16Y156 ; 26 Dec 2018 ;; 3RV ; 3.2 Years ;;;
; N341RW ;Boeing 737-8 MAX; C16Y156 ; 30 Dec 2018 ;; 3RW ; 3.2 Years ;;;
; N342RX ;Boeing 737-8 MAX; C16Y156 ; 22 Jan 2019 ;lsd ; 3RX ; 3.1 Years ;;;
; N343RY ;Boeing 737-8 MAX; C16Y156 ; 31 Jan 2019 ;; 3RY ; 3.1 Years ;;;
; N302SA ;Boeing 737-8 MAX; C16Y156 ; 26 Feb 2019 ;lsd ; 3SA ; 3 Years ;;;
; N313SB ;Boeing 737-8 MAX; C16Y156 ; 19 Feb 2019 ;lsd ; 3SB ; 3.1 Years ;;;
; N378SC ;Boeing 737-8 MAX; C16Y156 ; 23 Dec 2020 ;; 3SC ; 3 Years ;;;
; N315SD ;Boeing 737-8 MAX; C16Y156 ; 16 Dec 2020 ;; 3SD ; 2.9 Years ;;;
; N316SE ;Boeing 737-8 MAX; C16Y156 ; 15 Dec 2020 ;; 3SE ; 2.9 Years ;;;
; N318SF ;Boeing 737-8 MAX; C16Y156 ; 14 Dec 2020 ;; 3SF ; 2.9 Years ;;;
; N323SG ;Boeing 737-8 MAX; C16Y156 ; 10 Dec 2020 ;; 3SG ; 2.8 Years ;;;
; N324SH ;Boeing 737-8 MAX; C16Y156 ; 29 Dec 2020 ;; 3SH ; 2.6 Years ;;;
; N326SJ ;Boeing 737-8 MAX; C16Y156 ; 30 Dec 2020 ;; 3SJ ; 2.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N327SK ;Boeing 737-8 MAX; C16Y156 ; 30 Dec 2020 ;; 3SK ; 2.5 Years ;;;
; N329SL ;Boeing 737-8 MAX; C16Y156 ; 31 Dec 2020 ;; 3SL ; 2.5 Years ;;;
; N334SM ;Boeing 737-8 MAX; C16Y156 ; 27 Jan 2021 ;; 3SM ; 2.4 Years ;;;
; N335SN ;Boeing 737-8 MAX; C16Y156 ; 28 Jan 2021 ;; 3SN ; 2.3 Years ;;;
; N306SP ;Boeing 737-8 MAX; C16Y156 ; 13 Jan 2021 ;; 3SP ; 2.3 Years ;;;
; N336SR ;Boeing 737-8 MAX; C16Y156 ; 26 Jan 2021 ;; 3SR ; 2.1 Years ;;;
; N302SS ;Boeing 737-8 MAX; C16Y156 ; 21 Jan 2021 ;; 3SS ; 1.2 Years ;;;
; N338ST ;Boeing 737-8 MAX; C16Y156 ; 2 Feb 2021 ;; 3ST ; 1.7 Years ;;;
; N339SU ;Boeing 737-8 MAX; C16Y156 ; 23 Dec 2020 ;; 3SU ; 1.4 Years ;;;
; N341SV ;Boeing 737-8 MAX; C16Y156 ; 20 Mar 2021 ;; 3SV ; 1.1 Years ;;;
; N306SW ;Boeing 737-8 MAX; C16Y156 ; 7 Dec 2021 ;; 3SW ; 0.3 Years ;;;
; N400AN ;Airbus A321-253NX; C20Y176 ; 31 Jan 2019 ;lsd ; 400 ; 3.1 Years ;;;
; N401AN ;Airbus A321-253NX; C20Y176 ; 28 Mar 2019 ;lsd ; 401 ; 3 Years ;;;
; N402AN ;Airbus A321-253NX; C20Y176 ; 16 May 2019 ;lsd ; 402 ; 2.8 Years ;;;
; N403AN ;Airbus A321-253NX; C20Y176 ; 7 Jun 2019 ;lsd ; 403 ; 2.8 Years ;;;
; N404AN ;Airbus A321-253NX; C20Y176 ; 14 Jun 2019 ;lsd ; 404 ; 2.7 Years ;;;
; N405AN ;Airbus A321-253NX; C20Y176 ; 11 Oct 2019 ;; 405 ; 2.4 Years ;;;
; N406AN ;Airbus A321-253NX; C20Y176 ; 19 Jul 2019 ;lsd ; 406 ; 2.6 Years ;;;
; N407AN ;Airbus A321-253NX; C20Y176 ; 11 Oct 2019 ;; 407 ; 2.4 Years ;;;
; N408AN ;Airbus A321-253NX; C20Y176 ; 31 Dec 2019 ;; 408 ; 2.2 Years ;;;
; N409AA ;Airbus A321-253NX; C20Y176 ; 18 Oct 2019 ;lsd ; 409 ; 2.4 Years ;;;
; N410AN ;Airbus A321-253NX; C20Y176 ; 31 Dec 2019 ;; 410 ; 2.2 Years ;;;
; N411AN ;Airbus A321-253NX; C20Y176 ; 2 Mar 2020 ;lsd ; 411 ; 2 Years ;;;
; N412UW ;Airbus A321-253NX; C20Y176 ; 3 Dec 2019 ;; 412 ; 2.3 Years ;;;
; N413AN ;Airbus A321-253NX; C20Y176 ; 2 Jul 2020 ;lsd ; 413 ; 1.7 Years ;;;
; N414AL ;Airbus A321-253NX; C20Y176 ; 31 Jan 2020 ;lsd ; 414 ; 2.1 Years ;;;
; N415AN ;Airbus A321-253NX; C20Y176 ; 6 Feb 2020 ;lsd ; 415 ; 2.1 Years ;;;
; N416AN ;Airbus A321-253NX; C20Y176 ; 28 Feb 2020 ;; 416 ; 2 Years ;;;
; N417AN ;Airbus A321-253NX; C20Y176 ; 20 Mar 2020 ;lsd ; 417 ; 2 Years ;;;
