;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SE-DHU ;McDonnell Douglas DC-10-10;; 30 Nov 1988 ; 1 Jan 1994 ;SE-DHU Premiair ;Bamse, lsf Atlantic Business ;;
; SE-DHX ;McDonnell Douglas DC-10-10;; 29 May 1991 ; 10 Jul 1991 ;SE-DHX Sun Country Airlines ;;;
; SE-DHY ;McDonnell Douglas DC-10-10;; 12 Nov 1988 ; 30 Nov 1993 ;SE-DHY Sun Country Airlines ;Snoopy ;;
; SE-DHZ ;McDonnell Douglas DC-10-10;; 20 Mar 1989 ; 20 Jun 1991 ;SE-DHZ Sun Country Airlines ;;;
; SE-DFH ;McDonnell Douglas DC-10-30;; 4 Oct 1986 ; 30 Mar 1987 ;SE-DFH SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DFS ;McDonnell Douglas MD-82 (DC-9-82); Y156 ; 1 Feb 1992 ; 31 Oct 1993 ;SE-DFS SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DFU ;McDonnell Douglas MD-82 (DC-9-82); Y156 ; 1 Apr 1992 ; 1 Nov 1992 ;SE-DFU SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DFX ;McDonnell Douglas MD-82 (DC-9-82); Y156 ; 2 Oct 1992 ; 31 Oct 1992 ;SE-DFX SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; LN-RMF ;McDonnell Douglas MD-83 (DC-9-83);; 31 Dec 1991 ; 1 Nov 1993 ;LN-RMF SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DPH ;McDonnell Douglas MD-83 (DC-9-83);; 23 Sep 1993 ; 10 Feb 1994 ;N9307R Trans World Airlines (TWA) ;;;
; SE-DPI ;McDonnell Douglas MD-83 (DC-9-83);; 27 Dec 1991 ; 23 Sep 1993 ;SE-DPI Venus Airlines ;;;
