;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N424YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Mar 2014 ;opf American Eagle ; A24 ; 8 Years ;;;
; N425YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Apr 2014 ;opf American Eagle ; A25 ; 8 Years ;;;
; N426YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Apr 2014 ;opf American Eagle ; A26 ; 7.9 Years ;;;
; N427YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 May 2014 ;opf American Eagle ; A27 ; 7.8 Years ;;;
; N428YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 May 2014 ;opf American Eagle ; A28 ; 7.8 Years ;;;
; N429YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jun 2014 ;opf American Eagle ; A29 ; 7.8 Years ;;;
; N430YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Jun 2014 ;opf American Eagle ; A30 ; 7.7 Years ;;;
; N431YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Jul 2014 ;opf American Eagle ; A31 ; 7.7 Years ;;;
; N432YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jul 2014 ;opf American Eagle ; A32 ; 7.6 Years ;;;
; N433YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Aug 2014 ;opf American Eagle ; A33 ; 7.6 Years ;;;
; N434YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Aug 2014 ;opf American Eagle ; A34 ; 7.6 Years ;;;
; N435YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Sep 2014 ;opf American Eagle ; A35 ; 7.5 Years ;;;
; N436YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Sep 2014 ;opf American Eagle ; A36 ; 7.5 Years ;;;
; N437YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Oct 2014 ;opf American Eagle ; A37 ; 7.5 Years ;;;
; N438YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Oct 2014 ;opf American Eagle ; A38 ; 7.4 Years ;;;
; N439YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Nov 2014 ;opf American Eagle ; A39 ; 7.4 Years ;;;
; N440YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Nov 2014 ;opf American Eagle ; A40 ; 7.4 Years ;;;
; N441YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Dec 2014 ;opf American Eagle ; A41 ; 7.2 Years ;;;
; N442YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Jan 2015 ;opf American Eagle ; A42 ; 7.2 Years ;;;
; N443YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 29 Jan 2015 ;opf American Eagle ; A43 ; 7.2 Years ;;;
; N444YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Feb 2015 ;opf American Eagle ; A44 ; 7.1 Years ;;;
; N445YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 24 Feb 2015 ;opf American Eagle ; A45 ; 7.1 Years ;;;
; N446YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Feb 2015 ;opf American Eagle ; A46 ; 7.1 Years ;;;
; N447YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Mar 2015 ;opf American Eagle ; A47 ; 7 Years ;;;
; N448YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Mar 2021 ;opf American Eagle ; A48 ; 1.3 Years ;;;
; N449YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Mar 2021 ;opf American Eagle ; A49 ; 1.1 Years ;;;
; N450YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Mar 2021 ;opf American Eagle ; A50 ; 1.1 Years ;;;
; N451YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Apr 2021 ;opf American Eagle ; A51 ; 1 Years ;;;
; N452YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Apr 2021 ;opf American Eagle ; A52 ; 0.9 Years ;;;
; N453YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 May 2021 ;opf American Eagle ; A53 ; 0.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N721YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Jul 2015 ;opf United Express ; 721 ; 6.6 Years ;;;
; N722YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Jul 2015 ; Parked, opf United Express ; 722 ; 6.6 Years ;;;
; N723YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Aug 2015 ;opf United Express ; 723 ; 6.6 Years ;;;
; N724YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Aug 2015 ;opf United Express ; 724 ; 6.5 Years ;;;
; N725YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 Sep 2015 ;opf United Express ; 725 ; 6.5 Years ;;;
; N726YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Sep 2015 ;opf United Express ; 726 ; 6.5 Years ;;;
; N727YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Oct 2015 ;opf United Express ; 727 ; 6.5 Years ;;;
; N728YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Oct 2015 ;opf United Express ; 728 ; 6.4 Years ;;;
; N729YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Nov 2015 ;opf United Express ; 729 ; 6.4 Years ;;;
; N730YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Nov 2015 ;opf United Express ; 730 ; 6.3 Years ;;;
; N731YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Dec 2015 ;opf United Express ; 731 ; 6.3 Years ;;;
; N732YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 4 Dec 2015 ;opf United Express ; 732 ; 6.3 Years ;;;
; N733YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Feb 2016 ;opf United Express ; 733 ; 6.1 Years ;;;
; N736YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Feb 2016 ;opf United Express ; 736 ; 6.1 Years ;;;
; N739YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Feb 2016 ;opf United Express ; 739 ; 6.1 Years ;;;
; N740YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Feb 2016 ;opf United Express ; 740 ; 6 Years ;;;
; N741YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Apr 2017 ;opf United Express ; 741 ; 4.9 Years ;;;
; N742YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 May 2017 ;opf United Express ; 742 ; 4.9 Years ;;;
; N743YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 May 2017 ; Parked, opf United Express ; 743 ; 4.8 Years ;;;
; N744YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 May 2017 ;opf United Express ; 744 ; 4.8 Years ;;;
; N745YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Jun 2017 ;opf United Express ; 745 ; 4.7 Years ;;;
; N746YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Jun 2017 ;opf United Express ; 746 ; 4.7 Years ;;;
; N747YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jul 2017 ;opf United Express ; 747 ; 4.7 Years ;;;
; N748YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jul 2017 ;opf United Express ; 748 ; 4.7 Years ;;;
; N749YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 29 Aug 2017 ;opf United Express ; 749 ; 4.5 Years ;;;
; N750YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 30 Aug 2017 ;opf United Express ; 750 ; 4.5 Years ;;;
; N751YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Sep 2017 ;opf United Express ; 751 ; 4.5 Years ;;;
; N752YX ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Sep 2017 ;opf United Express ; 752 ; 4.5 Years ;;;
