;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; 9V-MBC ;Boeing 737-8 MAX; C12Y144 ; 1 Apr 2021 ;; 4.2 Years ;;;
; 9V-MBD ;Boeing 737-8 MAX; C12Y144 ; 1 Apr 2021 ;; 3.9 Years ;;;
; 9V-MBE ;Boeing 737-8 MAX; C12Y144 ; 1 Apr 2021 ;; 3.9 Years ;;;
; 9V-MBF ;Boeing 737-8 MAX; C12Y144 ; 6 May 2021 ;; 3 Years ;;;
; 9V-MBG ;Boeing 737-8 MAX; C12Y144 ; 22 Nov 2021 ;; 3 Years ;;;
; 9V-MBH ;Boeing 737-8 MAX; C12Y144 ; 1 Dec 2021 ; Parked ; 2.8 Years ;;;
; 9V-MBI ;Boeing 737-8 MAX; C10Y144 ; 11 Dec 2021 ; Parked ; 2.7 Years ;;;
; 9V-MBJ ;Boeing 737-8 MAX; C10Y144 ; 22 Dec 2021 ; Parked ; 2.6 Years ;;;
; 9V-MBK ;Boeing 737-8 MAX; C10Y144 ; 12 Feb 2022 ; Parked ; 2.5 Years ;;;
; 9V-MBL ;Boeing 737-8 MAX; C10Y144 ; 23 Feb 2022 ;; 2.4 Years ;;;
; 9V-MBM ;Boeing 737-8 MAX; C10Y144 ; On Order ;; 2.3 Years ;;;
; 9V-MBN ;Boeing 737-8 MAX; C12Y144 ; On Order ;; 2.2 Years ;;;
; 9V-MGA ;Boeing 737-8SA(WL); C12Y150 ; 5 Feb 2021 ;lsd ; 8.1 Years ;;;
; 9V-MGB ;Boeing 737-8SA(WL); C12Y150 ; 19 Feb 2021 ;lsd ; 8 Years ;;;
; 9V-MGC ;Boeing 737-8SA(WL); C12Y150 ; 18 Mar 2021 ;lsd ; 7.9 Years ;;;
; 9V-MGD ;Boeing 737-8SA(WL); C12Y150 ; 16 Feb 2021 ;lsd ; 7.8 Years ;;;
; 9V-MGE ;Boeing 737-8SA(WL); C12Y150 ; 1 Mar 2021 ;lsd ; 7.6 Years ;;;
; 9V-MGK ;Boeing 737-8SA(WL); C12Y150 ; 9 Mar 2021 ;; 6.8 Years ;;;
; 9V-MGL ;Boeing 737-8SA(WL); C12Y150 ; 25 Mar 2021 ; Parked ; 6.6 Years ;;;
; 9V-MGM ;Boeing 737-8SA(WL); C12Y150 ; 8 Apr 2021 ; Parked ; 6.5 Years ;;;
; 9V-MGN ;Boeing 737-8SA(WL); C12Y150 ; 12 Mar 2021 ;; 6.4 Years ;;;
; 9V-SFI ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 21.5 Years ;;;
; 9V-SFK ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 20 Years ;;;
; 9V-SFM ;Boeing 747-412F; Cargo ; 1 Apr 2018 ; Parked ; 18.6 Years ;;;
; 9V-SFN ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 18 Years ;;;
; 9V-SFO ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 17.6 Years ;;;
; 9V-SFP ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 16.4 Years ;;;
; 9V-SFQ ;Boeing 747-412F; Cargo ; 1 Apr 2018 ;; 16.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; 9V-SRP ;Boeing 777-212ER;; Jul 2020 ; Parked ASP ; 18.6 Years ;;;
; 9V-SRQ ;Boeing 777-212ER;; Jul 2020 ; Parked ; 18.6 Years ;;;
; 9V-SNA ;Boeing 777-312ER; F4C48W28Y184 ; 9 Mar 2015 ;; 7 Years ;;;
; 9V-SNB ;Boeing 777-312ER; F4C48W28Y184 ; 30 Sep 2015 ;; 6.4 Years ;;;
; 9V-SNC ;Boeing 777-312ER; F4C48W28Y184 ; 25 Nov 2015 ;; 6.3 Years ;;;
; 9V-SWB ;Boeing 777-312ER; F4C48W28Y184 ; 29 Nov 2006 ;; 15.3 Years ;;;
; 9V-SWD ;Boeing 777-312ER; F4C48W28Y184 ; 15 Dec 2006 ; Parked SIN ; 15.2 Years ;;;
; 9V-SWE ;Boeing 777-312ER; F4C48W28Y184 ; 23 Dec 2006 ; Parked SIN ; 15.2 Years ;;;
; 9V-SWF ;Boeing 777-312ER; F4C48W28Y184 ; 22 Dec 2006 ; Parked SIN ; 15.2 Years ;;;
; 9V-SWG ;Boeing 777-312ER; F4C48W28Y184 ; 31 Dec 2006 ;; 15.2 Years ;;;
; 9V-SWH ;Boeing 777-312ER; F4C48W28Y184 ; 27 Feb 2007 ;; 15 Years ;;;
; 9V-SWI ;Boeing 777-312ER; F4C48W28Y184 ; 9 Mar 2007 ;(White) Star Alliance cs ; 15 Years ;;;
; 9V-SWJ ;Boeing 777-312ER; F4C48W28Y184 ; 29 Mar 2007 ; Parked SIN, (White) Star Alliance cs ; 14.9 Years ;;;
; 9V-SWK ;Boeing 777-312ER; F4C48W28Y184 ; 29 Jun 2007 ; Parked ASP ; 14.7 Years ;;;
; 9V-SWL ;Boeing 777-312ER; F4C48W28Y184 ; 29 Oct 2007 ; Parked ASP ; 14.4 Years ;;;
; 9V-SWM ;Boeing 777-312ER; F4C48W28Y184 ; 29 Feb 2008 ; Parked, (White) Star Alliance cs ; 14 Years ;;;
; 9V-SWN ;Boeing 777-312ER; F4C48W28Y184 ; 14 Mar 2008 ; Parked ; 14 Years ;;;
; 9V-SWO ;Boeing 777-312ER; F4C48W28Y184 ; 28 Mar 2008 ;; 13.9 Years ;;;
; 9V-SWP ;Boeing 777-312ER; F4C48W28Y184 ; 11 Apr 2008 ;; 13.9 Years ;;;
; 9V-SWQ ;Boeing 777-312ER; F4C48W28Y184 ; 30 Apr 2008 ;; 13.8 Years ;;;
; 9V-SWR ;Boeing 777-312ER; F4C48W28Y184 ; 23 May 2008 ;; 13.8 Years ;;;
; 9V-SWS ;Boeing 777-312ER; F4C48W28Y184 ; 27 Jun 2008 ;; 13.7 Years ;;;
; 9V-SWT ;Boeing 777-312ER; F4C48W28Y184 ; 30 Jan 2009 ;; 13.1 Years ;;;
; 9V-SWU ;Boeing 777-312ER; F4C48W28Y184 ; 19 Sep 2013 ;; 8.6 Years ;;;
; 9V-SWV ;Boeing 777-312ER; F4C48W28Y184 ; 26 Sep 2013 ;; 8.5 Years ;;;
; 9V-SWW ;Boeing 777-312ER; F4C48W28Y184 ; 24 Mar 2014 ;; 8 Years ;;;
; 9V-SWY ;Boeing 777-312ER; F4C48W28Y184 ; 24 Nov 2014 ; Parked SIN ; 7.4 Years ;;;
; 9V-SWZ ;Boeing 777-312ER; F4C48W28Y184 ; 27 Jan 2015 ;; 7.1 Years ;;;
; 9V-SCA ;Boeing 787-10 Dreamliner; C36Y301 ; 14 Mar 2018 ;; 4.1 Years ;;;
; 9V-SCB ;Boeing 787-10 Dreamliner; C36Y301 ; 2 Apr 2018 ;; 4 Years ;;;
; 9V-SCC ;Boeing 787-10 Dreamliner; C36Y301 ; 4 May 2018 ;; 3.9 Years ;;;
; 9V-SCD ;Boeing 787-10 Dreamliner; C36Y301 ; 7 May 2018 ;; 3.8 Years ;;;
; 9V-SCE ;Boeing 787-10 Dreamliner; C36Y301 ; 1 Jun 2018 ; Parked ; 3.8 Years ;;;
; 9V-SCF ;Boeing 787-10 Dreamliner; C36Y301 ; 26 Jun 2018 ;; 3.7 Years ;;;
; 9V-SCG ;Boeing 787-10 Dreamliner; C36Y301 ; 29 Oct 2018 ;; 4.7 Years ;;;
; 9V-SCH ;Boeing 787-10 Dreamliner; C36Y301 ; 24 Dec 2018 ;; 5 Years ;;;
; 9V-SCI ;Boeing 787-10 Dreamliner; C36Y301 ; 7 Mar 2019 ;; 3 Years ;;;
; 9V-SCJ ;Boeing 787-10 Dreamliner; C36Y301 ; 24 Apr 2019 ;lsd ; 2.9 Years ;;;
; 9V-SCK ;Boeing 787-10 Dreamliner; C36Y301 ; 1 May 2019 ;; 2.8 Years ;;;
; 9V-SCL ;Boeing 787-10 Dreamliner; C36Y301 ; 23 Jun 2019 ;; 2.7 Years ;;;
; 9V-SCM ;Boeing 787-10 Dreamliner; C36Y301 ; 13 Aug 2019 ;; 2.6 Years ;;;
; 9V-SCN ;Boeing 787-10 Dreamliner; C36Y301 ; 4 Sep 2019 ;; 2.5 Years ;;;
; 9V-SCO ;Boeing 787-10 Dreamliner; C36Y301 ; 29 Nov 2019 ;; 2.3 Years ;;;
; 9V-SCP ;Boeing 787-10 Dreamliner; C36Y301 ; On Order ;"1000th 787 Dreamliner" sticker ; 1.9 Years ;;;
; 9V-SCQ ;Boeing 787-10 Dreamliner; C36Y301 ; On Order ;; 1.1 Years ;;;
; 9V-SCR ;Boeing 787-10 Dreamliner; C36Y301 ; On Order ;; 1 Years ;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
; 9V- ;Boeing 787-10 Dreamliner;; On Order ;;;;;
