;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; A4O-BAC ;Boeing 737-81M(WL); C12Y150 ; 31 Oct 2016 ; Parked, lsd ; 5.4 Years ;;
; A4O-BAE ;Boeing 737-81M(WL); C12Y150 ; 16 Nov 2016 ; Parked, lsd ; 5.3 Years ;;
; A4O-BAF ;Boeing 737-8SH(WL); C12Y150 ; 24 Jan 2017 ;lsd ; 5.1 Years ;;
; A4O-BAG ;Boeing 737-8SH(WL); C12Y150 ; 16 Feb 2017 ; Parked, lsd ; 5 Years ;;
; A4O-BAH ;Boeing 737-8SH(WL); C12Y150 ; 13 Mar 2017 ; Parked, lsd ; 5 Years ;;
; A4O-BH ;Boeing 737-81M(WL); C12Y150 ; 3 Nov 2014 ; Parked, lsd ; 7.4 Years ;;
; A4O-BL ;Boeing 737-81M(WL); C12Y150 ; 19 Nov 2014 ;lsd ; 7.3 Years ;;
; A4O-BM ;Boeing 737-8FZ(WL); C12Y144 ; 3 Apr 2009 ; Parked, lsd ; 12.9 Years ;;
; A4O-BQ ;Boeing 737-81M(WL); C12Y150 ; 8 Dec 2014 ;lsd ; 7.3 Years ;;
; A4O-BU ;Boeing 737-81M(WL); C12Y144 ; 27 Mar 2008 ; Parked, lsd ; 14 Years ;;
; A4O-BV ;Boeing 737-81M(WL); C12Y150 ; 20 Nov 2014 ;lsd ; 7.3 Years ;;
; A4O-BW ;Boeing 737-81M(WL); C12Y150 ; 26 Feb 2015 ;lsd ; 7 Years ;;
; A4O-BX ;Boeing 737-81M(WL); C12Y150 ; 10 Mar 2015 ; Parked, lsd ; 7 Years ;;
; A4O-BI ;Boeing 737-91MER(WL); C12Y171 ; 12 Nov 2014 ;lsd ; 7.4 Years ;;
; A4O-BK ;Boeing 737-91MER(WL); C12Y171 ; 20 May 2015 ;lsd ; 6.8 Years ;;
; A4O-BT ;Boeing 737-91MER(WL); C12Y171 ; 3 Nov 2015 ;lsd ; 6.4 Years ;;
; A4O-BY ;Boeing 737-91MER(WL); C12Y171 ; 16 Mar 2015 ;lsd ; 7 Years ;;
; A4O-BZ ;Boeing 737-91MER(WL); C12Y171 ; 27 May 2015 ;lsd ; 6.8 Years ;;
; A4O-SA ;Boeing 787-8 Dreamliner; C18Y249 ; 6 Oct 2015 ;; 6.5 Years ;;
; A4O-SB ;Boeing 787-8 Dreamliner; C18Y249 ; 25 Nov 2015 ;; 6.3 Years ;;
; A4O-SC ;Boeing 787-9 Dreamliner; C30Y258 ; 22 Feb 2017 ;lsd ; 5.1 Years ;;
; A4O-SD ;Boeing 787-9 Dreamliner; C30Y258 ; 20 Apr 2017 ;lsd ; 4.9 Years ;;
; A4O-SE ;Boeing 787-9 Dreamliner; C30Y258 ; 4 Dec 2017 ;lsd ; 4.3 Years ;;
; A4O-SF ;Boeing 787-9 Dreamliner; F8C24Y232 ; 26 Jun 2018 ;lsd ; 3.8 Years ;;
; A4O-SG ;Boeing 787-9 Dreamliner; F8C24Y232 ; 30 Oct 2018 ;lsd ; 3.4 Years ;;
; A4O-SH ;Boeing 787-9 Dreamliner; C30Y258 ; 14 Dec 2018 ;lsd ; 3.2 Years ;;
