;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N235US ;Boeing 737-201(A);; 29 Jun 2004 ; 10 Feb 2005 ;N235US Gold Transportation ;;;
; N240AU ;Boeing 737-201(A);; 23 Jan 2003 ; 10 Feb 2005 ;N240AU Gold Transportation ;lsf Alameda Corporation ;;
; N253TR ;Boeing 737-228(A);; 4 Nov 2002 ; 23 Feb 2005 ;PK-MBX Merpati ;lsd ;;
; N29SW ;Boeing 737-2H4(A);; May 1999 ; 23 Apr 2018 ;N29SW Private ;;;
; N54SW ;Boeing 737-2H4(A);; 16 Dec 1999 ;; Stored ;;;
; N730TJ ;Boeing 737-291;; 27 Feb 1996 ; 9 Apr 1998 ;P4-RMB Air Kazakstan ;lsf Triple J Leasing Ltd ;;
; EI-BXI ;Boeing 737-448;; 18 Dec 2001 ; 1 May 2003 ;EI-BXI Aer Lingus ;lsf Aer Lingus ;;
; EI-BXK ;Boeing 737-448;; 20 Dec 2000 ; 30 Apr 2002 ;EI-BXK Aer Lingus ;lsf Aer Lingus ;;
; EI-CNE ;Boeing 737-4S3;; 30 Oct 1997 ; 30 Apr 1998 ;EC-GUG Futura ;lsf Futura ;;
; EI-CRC ;Boeing 737-46B;; 18 Dec 2001 ; 30 Apr 2002 ;EI-CRC Aer Lingus ;lsf Aer Lingus ;;
; EI-DOR ;Boeing 737-4Y0;; 5 May 2006 ; 26 Aug 2006 ;EI-DOR Futura ;lsf Futura ;;
; N126FH ;Boeing 737-4K5;; 28 Jan 2008 ; 7 May 2008 ;EC-KRD Futura ;lsf Futura ;;
; N242GD ;Boeing 737-4Q8;; 19 Oct 1999 ; Mar 2000 ;A6-NGA Sierra National Airlines ;lsd ;;
; N251RY ;Boeing 737-4Y0;; 27 Apr 2005 ; 22 Jul 2008 ;EC-KUI Futura ;lsd ;;
; N254RY ;Boeing 737-4Y0;; 3 Nov 2003 ; 19 May 2004 ;EC-IYS Futura ;lsf Futura ;;
; TC-AFK ;Boeing 737-4Y0;; 11 Mar 1993 ; 1994 ;TC-AFK Pegasus ;lsf Pegasus ;;
; TC-AFM ;Boeing 737-4Q8;; 19 Dec 1993 ; 8 May 1994 ;TC-AFM Pegasus ;lsf Pegasus ;;
; EI-CDG ;Boeing 737-548; Y117 ; 17 Dec 1997 ; 30 Apr 1998 ;EI-CDG Aer Lingus ;lsf Aer Lingus ;;
; EI-DGZ ;Boeing 737-86N(WL); Y189 ; 15 Dec 2007 ; 14 Apr 2008 ;EI-DGZ Futura ;lsf Futura ;;
; EI-DIS ;Boeing 737-86N; Y189 ; 10 Dec 2004 ; 5 Apr 2005 ;EI-DIS Futura ;lsf Futura ;;
; EI-DIT ;Boeing 737-86N; Y189 ; 10 Dec 2004 ; 30 Apr 2005 ;EI-DIT Futura ;lsf Futura ;;
; EI-DJT ;Boeing 737-86N(WL); Y189 ; 15 Dec 2007 ; Mar 2008 ;EI-DJT Futura ;lsf Futura ;;
; EI-DJU ;Boeing 737-86N(WL); Y189 ; 30 Jan 2006 ; 25 Apr 2006 ;EI-DJU Futura ;lsf Futura ;;
; EI-DKD ;Boeing 737-86N(WL); Y189 ; 29 Oct 2006 ; 17 Apr 2007 ;EI-DKD Futura ;lsf Futura ;;
; EI-DMZ ;Boeing 737-8FH(WL);; 17 Dec 2006 ; 28 Apr 2007 ;EI-DMZ Futura ;lsf Futura ;;
; EI-DND ;Boeing 737-86N(WL); Y189 ; 17 Dec 2007 ; 1 May 2008 ;EI-DND Futura ;lsf Futura ;;
; N977RY ;Boeing 737-86N(WL); Y189 ; 29 Oct 2007 ; 1 May 2008 ;N977RY Futura ;lsf Futura ;;
