;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; EI-GSG ;Boeing 737-8AS(WL); Y189 ; 21 Sep 2018 ;; 3.5 Years ;;;
; EI-GSH ;Boeing 737-8AS(WL); Y189 ; 29 Sep 2018 ;; 3.4 Years ;;;
; EI-GSI ;Boeing 737-8AS(WL); Y189 ; 27 Sep 2018 ;; 3.5 Years ;;;
; EI-GSJ ;Boeing 737-8AS(WL); Y189 ; 27 Sep 2018 ;; 3.4 Years ;;;
; EI-GSK ;Boeing 737-8AS(WL); Y189 ; 28 Sep 2018 ;; 3.4 Years ;;;
; EI-GXG ;Boeing 737-8AS(WL); Y189 ; 29 Sep 2018 ;; 3.4 Years ;;;
; EI-GXH ;Boeing 737-8AS(WL); Y189 ; 29 Sep 2018 ;; 3.4 Years ;;;
; EI-GXI ;Boeing 737-8AS(WL); Y189 ; 22 Oct 2018 ;; 3.4 Years ;;;
; EI-GXJ ;Boeing 737-8AS(WL); Y189 ; 7 Nov 2018 ;; 3.3 Years ;;;
; EI-GXK ;Boeing 737-8AS(WL); Y189 ; 13 Nov 2018 ;; 3.3 Years ;;;
; EI-GXL ;Boeing 737-8AS(WL); Y189 ; 15 Nov 2018 ;; 3.3 Years ;;;
; EI-GXM ;Boeing 737-8AS(WL); Y189 ; 29 Nov 2018 ;; 3.3 Years ;;;
; EI-GXN ;Boeing 737-8AS(WL); Y189 ; 13 Dec 2018 ;; 3.3 Years ;;;
