;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-HTVK ;Boeing 737-84P(WL); Y189 ; 31 Mar 2020 ;; 13.9 Years ;;
; F-HTVL ;Boeing 737-84P(WL); Y189 ; 31 Mar 2020 ;; 13.8 Years ;;
; F-HTVM ;Boeing 737-84P(WL); Y189 ; 25 Jan 2019 ;; 13.2 Years ;;
; F-HTVN ;Boeing 737-8GJ(WL); Y189 ; 19 Jul 2019 ;lsd ; 16.1 Years ;;
; F-HTVO ;Boeing 737-8GJ(WL); Y189 ; 15 Oct 2019 ; Parked, lsd ; 15.3 Years ;;
; F-HTVP ;Boeing 737-8AL(WL); Y189 ; 27 May 2020 ;lsd ; 8.7 Years ;;
; F-HTVQ ;Boeing 737-8AL(WL); Y189 ; 17 Mar 2020 ;lsd ; 8.3 Years ;;
; F-HTVR ;Boeing 737-86J(WL); Y189 ; 22 Jan 2021 ;lsd ; 10.2 Years ;;
; F-HTVS ;Boeing 737-86J(WL); Y189 ; 30 Mar 2021 ;lsd ; 9.8 Years ;;
; F-HTVT ;Boeing 737-86J(WL); Y189 ; 16 Mar 2021 ;lsd ; 9.7 Years ;;
; F-HTVU ;Boeing 737-86J(WL); Y189 ; 21 Apr 2021 ;lsd ; 9.5 Years ;;
; F-HTVV ;Boeing 737-8JP(WL); Y189 ; 27 Jan 2021 ;lsd ; 9.2 Years ;;
; F-HTVX ;Boeing 737-8JP(WL); Y189 ; 6 Apr 2021 ;lsd ; 9.1 Years ;;
; F-HTVY ;Boeing 737-8JP(WL); Y189 ; 11 Feb 2021 ;lsd ; 9 Years ;;
; F-HTVZ ;Boeing 737-8JP(WL); Y189 ; 1 Apr 2021 ;lsd ; 5.5 Years ;;
; F-HUYA ;Boeing 737-8JP(WL); Y189 ; 11 Jun 2021 ;lsd ; 5.4 Years ;;
; F-HUYB ;Boeing 737-8JP(WL); Y189 ; 18 Jun 2021 ;lsd ; 5.1 Years ;;
